,Program,Entry.Set,LogNumber,Station,Date,QA.Type,Sample.Type,Type,MatrixCode,SampleDepth,Filtered,Analysis,Parameter,Qualifier,Result,Units,Result.Type,Composite.Begin,Composite.End,Num.Sample,Status,QAFlagGen,Watershed
3965,SDRWETODM,2007,2007005,L03P05,10/26/2021 11:48,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Nickel,NA,8,ug/L,Chem,,,NA,4,NA,NA
3966,SDRWETODM,2007,2007005,L03P05,10/26/2021 11:48,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Silver,<,0.2,ug/L,Chem,,,NA,4,NA,NA
3967,SDRWETODM,2007,2007005,L03P05,10/26/2021 11:48,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Arsenic,NA,1.7,ug/L,Chem,,,NA,4,NA,NA
3968,SDRWETODM,2007,2007005,L03P05,10/26/2021 11:48,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Cadmium,NA,0.93,ug/L,Chem,,,NA,4,NA,NA
3969,SDRWETODM,2007,2007005,L03P05,10/26/2021 11:48,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Mercury,<,0.05,ug/L,Chem,,,NA,4,NA,NA
3970,SDRWETODM,2007,2007005,L03P05,10/26/2021 11:48,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Chromium,NA,6,ug/L,Chem,,,NA,4,NA,NA
3971,SDRWETODM,2007,2007005,L03P05,10/26/2021 11:48,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Selenium,NA,0.86,ug/L,Chem,,,NA,4,NA,NA
3972,SDRWETODM,2007,2007005,L03P05,10/26/2021 11:48,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Thallium,<,0.2,ug/L,Chem,,,NA,4,NA,NA
3973,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,Cl,Chloride,,140,mg/L,Chem,,,NA,4,NA,NA
3974,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,Mn,Manganese,NA,83,ug/L,Chem,,,NA,4,NA,NA
3975,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,DOC,DOC,NA,12,mg/l,Chem,,,NA,4,NA,NA
3976,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,NUT,pH,H,7.27,S.U.,Chem,,,NA,4,NA,NA
3977,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,NUT,Turbidity,,4.3,NTU,Chem,,,NA,4,NA,NA
3978,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,NUT,Temperature,H,22.3,°C,Chem,,,NA,4,NA,NA
3979,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,NUT,Ammonia as N,,0.33,mg/L,Chem,,,NA,4,NA,NA
3980,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,NUT,Phosphorus as PO4,,2,mg/L,Chem,,,NA,4,NA,NA
3981,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,NUT,Orthophosphate as P,,0.34,mg/L,Chem,,,NA,4,NA,NA
3982,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,NUT,Specific Conductivity,,1300,umhos/cm,Chem,,,NA,4,NA,NA
3983,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,NUT,Total Suspended Solids,,17,mg/L,Chem,,,NA,4,NA,NA
3984,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,NUT,Total Kjeldahl Nitrogen,,2.1,mg/L,Chem,,,NA,4,NA,NA
3985,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,NUT,Nitrate+Nitrite Nitrogen,,1.4,mg/L,Chem,,,NA,4,NA,NA
3986,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,NUT,Volatile Suspended Solids,<,6.3,mg/L,Chem,,,NA,4,NA,NA
3987,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,Mirex,<,5,ng/L,Chem,,,NA,4,NA,NA
3988,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,(TCMX),,51,% Recovery,Chem,,,NA,4,NA,NA
3989,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,Aldrin,<,5,ng/L,Chem,,,NA,4,NA,NA
3990,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,Endrin,<,5,ng/L,Chem,,,NA,4,NA,NA
3991,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,"2,4-DDD",<,2,ng/L,Chem,,,NA,4,NA,NA
3992,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,"2,4-DDE",<,2,ng/L,Chem,,,NA,4,NA,NA
3993,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,"2,4-DDT",<,2,ng/L,Chem,,,NA,4,NA,NA
3994,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,"4,4-DDD",<,2,ng/L,Chem,,,NA,4,NA,NA
3995,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,"4,4-DDE",<,2,ng/L,Chem,,,NA,4,NA,NA
3996,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,"4,4-DDT",<,2,ng/L,Chem,,,NA,4,NA,NA
3997,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,(PCB030),,58,% Recovery,Chem,,,NA,4,NA,NA
3998,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,(PCB112),,78,% Recovery,Chem,,,NA,4,NA,NA
3999,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,(PCB198),,75,% Recovery,Chem,,,NA,4,NA,NA
4000,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,Dieldrin,<,2,ng/L,Chem,,,NA,4,NA,NA
4001,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,beta BHC,<,5,ng/L,Chem,,,NA,4,NA,NA
4002,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,Toxaphene,<,25,ng/L,Chem,,,NA,4,NA,NA
4003,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,alpha BHC,<,5,ng/L,Chem,,,NA,4,NA,NA
4004,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,delta BHC,<,5,ng/L,Chem,,,NA,4,NA,NA
4005,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,gamma BHC,<,5,ng/L,Chem,,,NA,4,NA,NA
4006,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,Heptachlor,<,5,ng/L,Chem,,,NA,4,NA,NA
4007,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,Endosulfan I,<,5,ng/L,Chem,,,NA,4,NA,NA
4008,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,Methoxychlor,<,5,ng/L,Chem,,,NA,4,NA,NA
4009,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,Endosulfan II,<,5,ng/L,Chem,,,NA,4,NA,NA
4010,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,Endrin aldehyde,<,5,ng/L,Chem,,,NA,4,NA,NA
4011,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,alpha Chlordane,<,2,ng/L,Chem,,,NA,4,NA,NA
4012,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,gamma Chlordane,<,2,ng/L,Chem,,,NA,4,NA,NA
4013,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,trans-Nonachlor,<,2,ng/L,Chem,,,NA,4,NA,NA
4014,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,Endosulfan sulfate,<,5,ng/L,Chem,,,NA,4,NA,NA
4015,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OCP,Heptachlor epoxide,<,5,ng/L,Chem,,,NA,4,NA,NA
4016,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Demeton,<,2,ng/L,Chem,,,NA,4,NA,NA
4017,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Merphos,<,2,ng/L,Chem,,,NA,4,NA,NA
4018,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Phorate,<,10,ng/L,Chem,,,NA,4,NA,NA
4019,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Diazinon,<,1,ng/L,Chem,,,NA,4,NA,NA
4020,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Ethoprop,<,2,ng/L,Chem,,,NA,4,NA,NA
4021,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Fenthion,<,4,ng/L,Chem,,,NA,4,NA,NA
4022,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Malathion,<,5,ng/L,Chem,,,NA,4,NA,NA
4023,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Mevinphos,<,10,ng/L,Chem,,,NA,4,NA,NA
4024,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Tokuthion,<,6,ng/L,Chem,,,NA,4,NA,NA
4025,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Dichlorvos,<,6,ng/L,Chem,,,NA,4,NA,NA
4026,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Dimethoate,<,10,ng/L,Chem,,,NA,4,NA,NA
4027,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Disulfoton,<,2,ng/L,Chem,,,NA,4,NA,NA
4028,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Chlorpyrifos,<,1,ng/L,Chem,,,NA,4,NA,NA
4029,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Fenchlorophos,<,4,ng/L,Chem,,,NA,4,NA,NA
4030,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Fensulfothion,<,2,ng/L,Chem,,,NA,4,NA,NA
4031,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Trichloronate,<,2,ng/L,Chem,,,NA,4,NA,NA
4032,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Azinphos-methyl,<,10,ng/L,Chem,,,NA,4,NA,NA
4033,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Ethyl parathion,<,20,ng/L,Chem,,,NA,4,NA,NA
4034,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Methyl parathion,<,2,ng/L,Chem,,,NA,4,NA,NA
4035,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Bolstar (Sulprofos),<,4,ng/L,Chem,,,NA,4,NA,NA
4036,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,OPP,Tetrachlorvinphos (Stirofos),<,4,ng/L,Chem,,,NA,4,NA,NA
4037,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,Pyrene,<,5,ng/L,Chem,,,NA,4,NA,NA
4038,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,Biphenyl,<,5,ng/L,Chem,,,NA,4,NA,NA
4039,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,Chrysene,<,5,ng/L,Chem,,,NA,4,NA,NA
4040,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,Fluorene,<,5,ng/L,Chem,,,NA,4,NA,NA
4041,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,Anthracene,<,5,ng/L,Chem,,,NA,4,NA,NA
4042,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,Naphthalene,<,5,ng/L,Chem,,,NA,4,NA,NA
4043,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,Acenaphthene,<,5,ng/L,Chem,,,NA,4,NA,NA
4044,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,Fluoranthene,<,5,ng/L,Chem,,,NA,4,NA,NA
4045,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,Perylene-d12,,92,% Recovery,Chem,,,NA,4,NA,NA
4046,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,Phenanthrene,<,5,ng/L,Chem,,,NA,4,NA,NA
4047,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,(d12-Chrysene),,124,% Recovery,Chem,,,NA,4,NA,NA
4048,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,Acenaphthylene,<,5,ng/L,Chem,,,NA,4,NA,NA
4049,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,Benzo(a)pyrene,<,5,ng/L,Chem,,,NA,4,NA,NA
4050,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,(d8-Naphthalene),,58,% Recovery,Chem,,,NA,4,NA,NA
4051,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,Dibenzothiophene,<,5,ng/L,Chem,,,NA,4,NA,NA
4052,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,Benz(a)anthracene,<,5,ng/L,Chem,,,NA,4,NA,NA
4053,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,(d10-Acenaphthene),,72,% Recovery,Chem,,,NA,4,NA,NA
4054,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,(d10-Phenanthrene),,87,% Recovery,Chem,,,NA,4,NA,NA
4055,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,Benzo(b)fluoranthene,<,5,ng/L,Chem,,,NA,4,NA,NA
4056,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,"Benzo(g,h,i)perylene",<,5,ng/L,Chem,,,NA,4,NA,NA
4057,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,Benzo(k)fluoranthene,<,5,ng/L,Chem,,,NA,4,NA,NA
4058,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,"Dibenz(a,h)anthracene",<,5,ng/L,Chem,,,NA,4,NA,NA
4059,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,PAH,"Indeno(1,2,3-cd)pyrene",<,5,ng/L,Chem,,,NA,4,NA,NA
4060,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,SO4,Sulfate as SO4,,380,mg/L,Chem,,,NA,4,NA,NA
4061,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,TDS,Total Dissolved Solids (TDS),,930,mg/L,Chem,,,NA,4,NA,NA
4062,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,TOC,TOC,NA,13,mg/l,Chem,,,NA,4,NA,NA
4063,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,HARD,Calcium,NA,85.8,mg/l,Chem,,,NA,4,NA,NA
4064,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,HARD,Hardness,NA,370,mg/l,Chem,,,NA,4,NA,NA
4065,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,HARD,Magnesium,NA,37.9,mg/l,Chem,,,NA,4,NA,NA
4066,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,MBAS,MBAS,NA,0.11,mg/l,Chem,,,NA,4,NA,NA
4067,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Iron,NA,510,ug/L,Chem,,,NA,4,NA,NA
4068,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Lead,NA,0.42,ug/L,Chem,,,NA,4,NA,NA
4069,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Zinc,NA,27,ug/L,Chem,,,NA,4,NA,NA
4070,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Copper,NA,8.9,ug/L,Chem,,,NA,4,NA,NA
4071,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Nickel,NA,8.1,ug/L,Chem,,,NA,4,NA,NA
4072,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Silver,<,0.2,ug/L,Chem,,,NA,4,NA,NA
4073,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Arsenic,NA,2.2,ug/L,Chem,,,NA,4,NA,NA
4074,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Cadmium,NA,0.55,ug/L,Chem,,,NA,4,NA,NA
4075,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Mercury,<,0.05,ug/L,Chem,,,NA,4,NA,NA
4076,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Chromium,NA,1.3,ug/L,Chem,,,NA,4,NA,NA
4077,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Selenium,NA,6.4,ug/L,Chem,,,NA,4,NA,NA
4078,SDRWETODM,2007,2007014,L05-489-3d,10/26/2021 11:54,NA,Composite,ST,FW,S,Total,TRF Ag Se Fe Hg Tl,Thallium,<,0.2,ug/L,Chem,,,NA,4,NA,NA
5737,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,Cl,Chloride,,44,mg/L,Chem,,,NA,4,NA,NA
5738,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,Mn,Manganese,NA,62,ug/L,Chem,,,NA,4,NA,NA
5739,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,DOC,DOC,NA,14,mg/l,Chem,,,NA,4,NA,NA
5740,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,NUT,pH,H,6.88,S.U.,Chem,,,NA,4,NA,NA
5741,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,NUT,Turbidity,,14,NTU,Chem,,,NA,4,NA,NA
5742,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,NUT,Temperature,H,22.3,°C,Chem,,,NA,4,NA,NA
5743,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,NUT,Ammonia as N,,0.11,mg/L,Chem,,,NA,4,NA,NA
5744,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,NUT,Phosphorus as PO4,,1.7,mg/L,Chem,,,NA,4,NA,NA
5745,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,NUT,Orthophosphate as P,,0.24,mg/L,Chem,,,NA,4,NA,NA
5746,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,NUT,Specific Conductivity,,360,umhos/cm,Chem,,,NA,4,NA,NA
5747,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,NUT,Total Suspended Solids,,59,mg/L,Chem,,,NA,4,NA,NA
5748,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,NUT,Total Kjeldahl Nitrogen,,2.1,mg/L,Chem,,,NA,4,NA,NA
5749,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,NUT,Nitrate+Nitrite Nitrogen,,1.1,mg/L,Chem,,,NA,4,NA,NA
5750,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,NUT,Volatile Suspended Solids,,19,mg/L,Chem,,,NA,4,NA,NA
5751,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,Mirex,<,5,ng/L,Chem,,,NA,4,NA,NA
5752,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,(TCMX),,53,% Recovery,Chem,,,NA,4,NA,NA
5753,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,Aldrin,<,5,ng/L,Chem,,,NA,4,NA,NA
5754,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,Endrin,<,5,ng/L,Chem,,,NA,4,NA,NA
5755,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,"2,4-DDD",<,2,ng/L,Chem,,,NA,4,NA,NA
5756,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,"2,4-DDE",<,2,ng/L,Chem,,,NA,4,NA,NA
5757,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,"2,4-DDT",<,2,ng/L,Chem,,,NA,4,NA,NA
5758,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,"4,4-DDD",<,2,ng/L,Chem,,,NA,4,NA,NA
5759,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,"4,4-DDE",<,2,ng/L,Chem,,,NA,4,NA,NA
5760,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,"4,4-DDT",<,2,ng/L,Chem,,,NA,4,NA,NA
5761,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,(PCB030),,72,% Recovery,Chem,,,NA,4,NA,NA
5762,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,(PCB112),,80,% Recovery,Chem,,,NA,4,NA,NA
5763,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,(PCB198),,71,% Recovery,Chem,,,NA,4,NA,NA
5764,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,Dieldrin,<,2,ng/L,Chem,,,NA,4,NA,NA
5765,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,beta BHC,<,5,ng/L,Chem,,,NA,4,NA,NA
5766,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,Toxaphene,<,25,ng/L,Chem,,,NA,4,NA,NA
5767,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,alpha BHC,<,5,ng/L,Chem,,,NA,4,NA,NA
5768,SDRWETODM,2007,2007023,L01-728-5,10/26/2021 13:39,NA,Composite,ST,FW,S,Total,OCP,delta BHC,<,5,ng/L,Chem,,,NA,4,NA,NA
