Time,J01_9144_1,J01_9144_1,J01_9144_1,J01_9364_3,J01_9364_3,J01_9364_3,J03_9221_1,J03_9221_1,J03_9221_1
7/30/2022 0:00,87.5,0.24,0.002,31.1,21.3,0,62.4,1.08,0.112
7/31/2022 0:00,87.1,0.68,0.254,27.5,24.9,0.9,62.2,1.27,0.413
8/1/2022 0:00,87.5,0.26,0.004,30.5,21.9,0,62.4,1.08,0.114
8/2/2022 0:00,87.5,0.25,0.009,31.6,20.8,0,62.5,1.04,0.103
8/3/2022 0:00,87.5,0.32,0.005,31.9,20.5,0,62.4,1.07,0.108
8/4/2022 0:00,87.5,0.27,0.004,32.2,20.2,0,62.4,1.1,0.119
8/5/2022 0:00,87.6,0.2,0.003,32.4,20,0,62.4,1.09,0.115
8/6/2022 0:00,87.7,0.11,0.001,32.5,19.9,0,62.5,1.04,0.104
8/7/2022 0:00,87.7,0.05,0.001,32.9,19.5,0,62.4,1.09,0.114
8/8/2022 0:00,87.6,0.16,0.007,32.8,19.6,0,62.4,1.11,0.123
8/9/2022 0:00,87.7,0.04,0.003,32.9,19.5,0,62.3,1.17,0.149
8/10/2022 0:00,87.7,0.13,0.003,33,19.4,0,62.4,1.08,0.114
8/11/2022 0:00,87.7,0.07,0.002,33,19.3,0,62.4,1.1,0.12
8/12/2022 0:00,87.7,0.09,0.002,32.9,19.5,0,62.4,1.12,0.129
8/13/2022 0:00,87.7,0.05,0.002,33.1,19.3,0,62.4,1.15,0.135
8/14/2022 0:00,87.6,0.16,0.002,33.2,19.2,0,62.4,1.12,0.123
8/15/2022 0:00,87.5,0.24,0.004,33,19.4,0,62.4,1.12,0.125
8/16/2022 0:00,87.5,0.27,0.005,32.9,19.5,0,62.4,1.06,0.111
8/17/2022 0:00,87.5,0.27,0.005,32.9,19.5,0,62.4,1.09,0.116
8/18/2022 0:00,87.5,0.29,0.005,33,19.4,0,62.4,1.08,0.116
8/19/2022 0:00,87.5,0.31,0.005,32.9,19.5,0,62.4,1.1,0.121
8/20/2022 0:00,87.4,0.43,0.009,32.7,19.7,0,62.4,1.14,0.131
8/21/2022 0:00,87.4,0.41,0.008,32.8,19.6,0,62.4,1.16,0.139
8/22/2022 0:00,87.3,0.51,0.025,32.6,19.8,0,62.4,1.09,0.116
8/23/2022 0:00,87.3,0.45,0.015,32.7,19.7,0,62.4,1.1,0.121
8/24/2022 0:00,87.4,0.37,0.007,32.7,19.7,0,62.4,1.1,0.118
8/25/2022 0:00,87.5,0.25,0.004,32.8,19.6,0,62.4,1.1,0.12
8/26/2022 0:00,87.4,0.34,0.006,32.5,19.8,0,62.3,1.17,0.174
8/27/2022 0:00,87.4,0.37,0.007,32.6,19.8,0,62.4,1.11,0.122
8/28/2022 0:00,87.4,0.37,0.006,33,19.4,0,62.4,1.12,0.124
8/29/2022 0:00,87.4,0.38,0.007,32.9,19.5,0,62.4,1.11,0.121
8/30/2022 0:00,87.7,0.13,0.002,33,19.4,0,62.4,1.07,0.112
8/31/2022 0:00,87.8,0.01,0.002,32.5,19.9,0,62.4,1.14,0.13
9/1/2022 0:00,87.7,0.12,0.003,32.9,19.5,0,62.4,1.14,0.13
9/2/2022 0:00,87.7,0.05,0.004,32.2,20.2,0.009,62.4,1.16,0.136
9/3/2022 0:00,87.8,0.01,0.006,32.8,19.6,0,62.4,1.16,0.137
9/4/2022 0:00,87.7,0.08,0.002,33,19.4,0,62.4,1.1,0.122
9/5/2022 0:00,87.8,0.02,0.002,32.8,19.6,0,62.4,1.16,0.137
9/6/2022 0:00,87.8,0.02,0.002,32.8,19.6,0,62.4,1.14,0.13
9/7/2022 0:00,87.6,0.14,0.004,33.1,19.3,0,62.4,1.13,0.127
9/8/2022 0:00,87.9,-0.08,0.002,33.1,19.3,0,62.3,1.18,0.145
9/9/2022 0:00,87,0.74,0.135,29.7,22.7,1.5,61.7,1.86,1
9/10/2022 0:00,87.5,0.31,0.005,24.7,27.7,0.85,62.3,1.2,0.156
9/11/2022 0:00,87.5,0.29,0.01,30,22.4,0,62.4,1.09,0.117
9/12/2022 0:00,87.3,0.49,0.013,30.8,21.6,0,62.4,1.09,0.116
9/13/2022 0:00,87.4,0.4,0.007,30.8,21.6,0,62.4,1.11,0.124
9/14/2022 0:00,87.5,0.32,0.008,31.9,20.5,0,62.4,1.14,0.131
9/15/2022 0:00,87.4,0.34,0.006,31.9,20.5,0,62.4,1.12,0.126
9/16/2022 0:00,87.5,0.33,0.005,31.9,20.5,0,62.4,1.15,0.134
9/17/2022 0:00,87.4,0.34,0.006,32,20.4,0,62.4,1.16,0.137
9/18/2022 0:00,87.5,0.32,0.005,32.5,19.9,0,62.4,1.13,0.126
9/19/2022 0:00,87.4,0.37,0.007,32.1,20.3,0,62.4,1.09,0.115
9/20/2022 0:00,87.4,0.36,0.006,32.4,20,0,62.4,1.12,0.129
9/21/2022 0:00,87.4,0.35,0.005,32,20.4,0,62.4,1.1,0.118
9/22/2022 0:00,87.5,0.25,0.003,32.1,20.3,0,62.4,1.1,0.119
9/23/2022 0:00,87.5,0.27,0.005,31.6,20.8,0,62.4,1.11,0.124
9/24/2022 0:00,87.6,0.21,0.004,32.2,20.2,0,62.4,1.13,0.129
9/25/2022 0:00,87.7,0.11,0.002,32.5,19.9,0,62.4,1.11,0.121
9/26/2022 0:00,87.6,0.16,0.003,32.1,20.3,0,62.4,1.13,0.127
9/27/2022 0:00,87.6,0.17,0.003,32.5,19.9,0,62.4,1.14,0.134
9/28/2022 0:00,87.6,0.15,0.002,32.9,19.5,0,62.4,1.15,0.134
9/29/2022 0:00,87.4,0.42,0.008,32.5,19.9,0,62.4,1.15,0.138
9/30/2022 0:00,87.3,0.47,0.011,32.5,19.9,0,62.4,1.15,0.136
10/1/2022 0:00,87.3,0.45,0.009,32.6,19.8,0,62.4,1.14,0.133
