Entry.Set,Station,Collected Date,HSN,Fraction,Sample Type,Composite Start Time,Composite End Time,Stormflow Volume -cf,d10-Acenaphthene - ng/L,d10-Phenanthrene - ng/L,d12-Chrysene - ng/L,d12-Perylene - ng/L,d8-Naphthalene - ng/L,PCB030 - ng/L,PCB112 - ng/L,PCB198 - ng/L,TCMX - ng/L,"2,4'-DDD - ng/L","2,4'-DDE - ng/L","2,4'-DDT - ng/L","4,4'-DDD - ng/L","4,4'-DDE - ng/L","4,4'-DDT - ng/L",Acenaphthene - ng/L,Acenaphthylene - ng/L,Aldrin - ng/L,Anthracene - ng/L,Azinphos Methyl - ng/L,Benz[a]anthracene - ng/L,Benzo[a]pyrene - ng/L,Benzo[b]fluoranthene - ng/L,"Benzo[g,h,i]perylene - ng/L",Benzo[k]fluoranthene - ng/L,BHC-alpha - ng/L,BHC-beta - ng/L,BHC-delta - ng/L,BHC-gamma - ng/L,Biphenyl - ng/L,Bolstar (Sulprofos) - ng/L,Chlordane-alpha - ng/L,Chlordane-gamma - ng/L,Chlorpyrifos - ng/L,Chrysene - ng/L,Demeton - ng/L,Diazinon - ng/L,"Dibenz[a,h]anthracene - ng/L",Dibenzothiophene - ng/L,Dichlorvos - ng/L,Dieldrin - ng/L,Dimethoate - ng/L,Disulfoton - ng/L,Endosulfan-I - ng/L,Endosulfan-II - ng/L,Endosulfan Sulfate - ng/L,Endrin - ng/L,Endrin Aldehyde - ng/L,Ethoprop (Ethoprofos) - ng/L,Ethyl Parathion - ng/L,Fenchlorphos (Ronnel) - ng/L,Fensulfothion - ng/L,Fenthion - ng/L,Fluoranthene - ng/L,Fluorene - ng/L,Heptachlor - ng/L,Heptachlor Epoxide - ng/L,"Indeno[1,2,3-cd]pyrene - ng/L",Malathion - ng/L,Merphos - ng/L,Methoxychlor - ng/L,Methyl Parathion - ng/L,Mevinphos (Phosdrin) - ng/L,Mirex - ng/L,Naphthalene - ng/L,Phenanthrene - ng/L,Phorate - ng/L,Pyrene - ng/L,Tetrachlorvinphos (Stirofos) - ng/L,Tokuthion (Prothiofos) - ng/L,Toxaphene - ng/L,trans-Nonachlor - ng/L,Trichloronate - ng/L,"Arsenic, Total - ug/L","Cadmium, Total - ug/L","Calcium, Total","Chromium, Total - ug/L","Copper, Total - ug/L",Dissolved Organic Carbon - mg/L,"Hardness as CaCO3, Total - mg/L","Iron, Total - ug/L","Lead, Total - ug/L","Magnesium, Total - ug/L","Manganese, Total - ug/L",MBAS - mg/L,"Mercury, Total - ug/L","Nickel, Total - ug/L","Selenium, Total - ug/L","Silver, Total - ug/L","Thallium, Total - ug/L",Total Organic Carbon (TOC) - mg/L,"Zinc, Total - ug/L","Ammonia, as Nitrogen - mg/L",Chloride - mg/L,Nitrate + Nitrite as N - mg/L,"Nitrogen, Total Kjeldahl - mg/L",Orthophosphate as P - mg/L,pH,Phosphorus as PO4 - mg/L,SpecificConductivity,Sulfate - mg/L,Temperature,Total Dissolved Solids - mg/L,VSS - mg/L,TSS - mg/L,Turbidity - NTU,Enterococcus - CFU/100 mL,E. coli - CFU/100 mL,Fecal coliforms - CFU/100 mL,Total Coliforms - CFU/100 mL,Field Specific Conductivity,Field Dissolved Oxygen,Field pH,Field Temperature,Field Turbidity - NTU,TN - mg/L,GlobalID_tribarea,area_acres,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,OBJECTID_outfall,GlobalID,LOCDESC,OBJECTID_hydstra,station,Rain_Gage_Total,Composite Begin,Composite End,Rain_Event_Total,RC_Actual,RC_M,RC_CF,RC_Group,LSPC_LU_DESC,RC_WMA,RC_WMAcf,Stormwater Volume (acre-ft)_RC_M,Stormwater Volume (acre-ft)_RC_Actual,Stormwater Volume (acre-ft)_RC_WMAcf
2223,I01-11021-1,3/29/2022 8:50,2223003,Dissolved,Grab,03/29/2022 08:50,03/29/2022 08:50,235356.00000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,<0.2,NA,0.87,22,NA,NA,<20,0.47,NA,17,NA,<0.05,2.6,7.4,<0.2,<0.2,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{771F9AE1-01EC-4A47-84FC-2F216663852D},15.02431768,2338,2338,42,1495.290188,2338,{613D317B-0A31-4B49-B4A0-85440B25AA42},VICTRA u/s P,42,LAGUNABEACH,5.84,2022-03-29,2022-03-29,3.63,1.1888231852203608,0.46548409472929275,2.5539501750575035,Single Family Residential,RESSFH,0.405,NA,3.4035427115773853,8.692478504048754,NA
2223,I01-11021-1,3/29/2022 8:50,2223003,Dissolved,Grab,03/29/2022 08:50,03/29/2022 08:50,235356.00000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,<0.2,NA,0.87,22,NA,NA,<20,0.47,NA,17,NA,<0.05,2.6,7.4,<0.2,<0.2,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{771F9AE1-01EC-4A47-84FC-2F216663852D},15.02431768,2338,2338,42,1495.290188,2338,{613D317B-0A31-4B49-B4A0-85440B25AA42},VICTRA u/s P,42,LAGUNABEACH,5.84,2022-03-29,2022-03-29,3.63,1.1888231852203608,0.46548409472929275,2.5539501750575035,Streets and Roads,TRANS,0.471,NA,3.4035427115773853,8.692478504048754,NA
2061,J01-9046-2,12/9/2021 9:41,2061001,Total,Composite,12/09/2021 09:48,12/09/2021 17:18,786.6000000000001,79,93,91,NA,77,71,86,80,70,<2,<2,<2,<2,<2,<2,<5,<5,<5,DNQ4.96,<10,6.63,12.6,16.600000000000001,48.4,9.9700000000000006,<5,<5,<5,<5,8.69,<4,5.67,4.4400000000000004,<1,35.299999999999997,<2,<1,<5,16.399999999999999,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,37.299999999999997,<5,<5,<5,17.5,<5,<2,<5,<2,<10,<5,18.600000000000001,22.1,<10,75.599999999999994,<4,<6,<25,5.21,<2,1.9,0.28999999999999998,16.6,4.3,35,18,57.5,2300,3.5,3.9,58,0.28000000000000003,<0.05,7.7,<0.4,<0.2,<0.2,14,120,0.85,15,1.8,3.2,0.42,H6.47,2.2,200,22,H17.6,120,34,79,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,2021-12-09,2021-12-09,0.32,0.014605570033354958,0.3595627386095262,0.040620365975174495,Commercial,UTIL,0.486,NA,11.877864741661643,0.48248321280991735,NA
2061,J01-9046-2,12/9/2021 9:41,2061001,Total,Composite,12/09/2021 09:48,12/09/2021 17:18,786.6000000000001,79,93,91,NA,77,71,86,80,70,<2,<2,<2,<2,<2,<2,<5,<5,<5,DNQ4.96,<10,6.63,12.6,16.600000000000001,48.4,9.9700000000000006,<5,<5,<5,<5,8.69,<4,5.67,4.4400000000000004,<1,35.299999999999997,<2,<1,<5,16.399999999999999,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,37.299999999999997,<5,<5,<5,17.5,<5,<2,<5,<2,<10,<5,18.600000000000001,22.1,<10,75.599999999999994,<4,<6,<25,5.21,<2,1.9,0.28999999999999998,16.6,4.3,35,18,57.5,2300,3.5,3.9,58,0.28000000000000003,<0.05,7.7,<0.4,<0.2,<0.2,14,120,0.85,15,1.8,3.2,0.42,H6.47,2.2,200,22,H17.6,120,34,79,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,2021-12-09,2021-12-09,0.32,0.014605570033354958,0.3595627386095262,0.040620365975174495,Developed Open Space,OSDEV,0.217,NA,11.877864741661643,0.48248321280991735,NA
2061,J01-9046-2,12/9/2021 9:41,2061001,Total,Composite,12/09/2021 09:48,12/09/2021 17:18,786.6000000000001,79,93,91,NA,77,71,86,80,70,<2,<2,<2,<2,<2,<2,<5,<5,<5,DNQ4.96,<10,6.63,12.6,16.600000000000001,48.4,9.9700000000000006,<5,<5,<5,<5,8.69,<4,5.67,4.4400000000000004,<1,35.299999999999997,<2,<1,<5,16.399999999999999,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,37.299999999999997,<5,<5,<5,17.5,<5,<2,<5,<2,<10,<5,18.600000000000001,22.1,<10,75.599999999999994,<4,<6,<25,5.21,<2,1.9,0.28999999999999998,16.6,4.3,35,18,57.5,2300,3.5,3.9,58,0.28000000000000003,<0.05,7.7,<0.4,<0.2,<0.2,14,120,0.85,15,1.8,3.2,0.42,H6.47,2.2,200,22,H17.6,120,34,79,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,2021-12-09,2021-12-09,0.32,0.014605570033354958,0.3595627386095262,0.040620365975174495,Developed Open Space,OSIRR,0.217,NA,11.877864741661643,0.48248321280991735,NA
2061,J01-9046-2,12/9/2021 9:41,2061001,Total,Composite,12/09/2021 09:48,12/09/2021 17:18,786.6000000000001,79,93,91,NA,77,71,86,80,70,<2,<2,<2,<2,<2,<2,<5,<5,<5,DNQ4.96,<10,6.63,12.6,16.600000000000001,48.4,9.9700000000000006,<5,<5,<5,<5,8.69,<4,5.67,4.4400000000000004,<1,35.299999999999997,<2,<1,<5,16.399999999999999,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,37.299999999999997,<5,<5,<5,17.5,<5,<2,<5,<2,<10,<5,18.600000000000001,22.1,<10,75.599999999999994,<4,<6,<25,5.21,<2,1.9,0.28999999999999998,16.6,4.3,35,18,57.5,2300,3.5,3.9,58,0.28000000000000003,<0.05,7.7,<0.4,<0.2,<0.2,14,120,0.85,15,1.8,3.2,0.42,H6.47,2.2,200,22,H17.6,120,34,79,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,2021-12-09,2021-12-09,0.32,0.014605570033354958,0.3595627386095262,0.040620365975174495,Education,EDU,0.422,NA,11.877864741661643,0.48248321280991735,NA
2061,J01-9046-2,12/9/2021 9:41,2061001,Total,Composite,12/09/2021 09:48,12/09/2021 17:18,786.6000000000001,79,93,91,NA,77,71,86,80,70,<2,<2,<2,<2,<2,<2,<5,<5,<5,DNQ4.96,<10,6.63,12.6,16.600000000000001,48.4,9.9700000000000006,<5,<5,<5,<5,8.69,<4,5.67,4.4400000000000004,<1,35.299999999999997,<2,<1,<5,16.399999999999999,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,37.299999999999997,<5,<5,<5,17.5,<5,<2,<5,<2,<10,<5,18.600000000000001,22.1,<10,75.599999999999994,<4,<6,<25,5.21,<2,1.9,0.28999999999999998,16.6,4.3,35,18,57.5,2300,3.5,3.9,58,0.28000000000000003,<0.05,7.7,<0.4,<0.2,<0.2,14,120,0.85,15,1.8,3.2,0.42,H6.47,2.2,200,22,H17.6,120,34,79,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,2021-12-09,2021-12-09,0.32,0.014605570033354958,0.3595627386095262,0.040620365975174495,Open Space,OSLOW,0.078,NA,11.877864741661643,0.48248321280991735,NA
2061,J01-9046-2,12/9/2021 9:41,2061001,Total,Composite,12/09/2021 09:48,12/09/2021 17:18,786.6000000000001,79,93,91,NA,77,71,86,80,70,<2,<2,<2,<2,<2,<2,<5,<5,<5,DNQ4.96,<10,6.63,12.6,16.600000000000001,48.4,9.9700000000000006,<5,<5,<5,<5,8.69,<4,5.67,4.4400000000000004,<1,35.299999999999997,<2,<1,<5,16.399999999999999,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,37.299999999999997,<5,<5,<5,17.5,<5,<2,<5,<2,<10,<5,18.600000000000001,22.1,<10,75.599999999999994,<4,<6,<25,5.21,<2,1.9,0.28999999999999998,16.6,4.3,35,18,57.5,2300,3.5,3.9,58,0.28000000000000003,<0.05,7.7,<0.4,<0.2,<0.2,14,120,0.85,15,1.8,3.2,0.42,H6.47,2.2,200,22,H17.6,120,34,79,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,2021-12-09,2021-12-09,0.32,0.014605570033354958,0.3595627386095262,0.040620365975174495,Single Family Residential,RESSFH,0.4050000000000001,NA,11.877864741661643,0.48248321280991735,NA
2061,J01-9046-2,12/9/2021 9:41,2061001,Total,Composite,12/09/2021 09:48,12/09/2021 17:18,786.6000000000001,79,93,91,NA,77,71,86,80,70,<2,<2,<2,<2,<2,<2,<5,<5,<5,DNQ4.96,<10,6.63,12.6,16.600000000000001,48.4,9.9700000000000006,<5,<5,<5,<5,8.69,<4,5.67,4.4400000000000004,<1,35.299999999999997,<2,<1,<5,16.399999999999999,<6,<2,<10,<2,<5,<5,<5,<5,<5,<2,<20,<4,<2,<4,37.299999999999997,<5,<5,<5,17.5,<5,<2,<5,<2,<10,<5,18.600000000000001,22.1,<10,75.599999999999994,<4,<6,<25,5.21,<2,1.9,0.28999999999999998,16.6,4.3,35,18,57.5,2300,3.5,3.9,58,0.28000000000000003,<0.05,7.7,<0.4,<0.2,<0.2,14,120,0.85,15,1.8,3.2,0.42,H6.47,2.2,200,22,H17.6,120,34,79,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,2021-12-09,2021-12-09,0.32,0.014605570033354958,0.3595627386095262,0.040620365975174495,Streets and Roads,TRANS,0.47100000000000003,NA,11.877864741661643,0.48248321280991735,NA
2061,J01-9046-2,12/9/2021 9:41,2061006,Dissolved,Composite,12/09/2021 09:48,12/09/2021 17:18,786.6000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0.36,NA,1.3,23,NA,NA,83,0.61,NA,6.7,NA,<0.05,5.2,<0.4,<0.2,<0.2,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,2021-12-09,2021-12-09,0.32,0.014605570033354958,0.3595627386095262,0.040620365975174495,Commercial,UTIL,0.486,NA,11.877864741661643,0.48248321280991735,NA
2061,J01-9046-2,12/9/2021 9:41,2061006,Dissolved,Composite,12/09/2021 09:48,12/09/2021 17:18,786.6000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0.36,NA,1.3,23,NA,NA,83,0.61,NA,6.7,NA,<0.05,5.2,<0.4,<0.2,<0.2,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,2021-12-09,2021-12-09,0.32,0.014605570033354958,0.3595627386095262,0.040620365975174495,Developed Open Space,OSDEV,0.217,NA,11.877864741661643,0.48248321280991735,NA
2061,J01-9046-2,12/9/2021 9:41,2061006,Dissolved,Composite,12/09/2021 09:48,12/09/2021 17:18,786.6000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0.36,NA,1.3,23,NA,NA,83,0.61,NA,6.7,NA,<0.05,5.2,<0.4,<0.2,<0.2,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,2021-12-09,2021-12-09,0.32,0.014605570033354958,0.3595627386095262,0.040620365975174495,Developed Open Space,OSIRR,0.217,NA,11.877864741661643,0.48248321280991735,NA
2061,J01-9046-2,12/9/2021 9:41,2061006,Dissolved,Composite,12/09/2021 09:48,12/09/2021 17:18,786.6000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0.36,NA,1.3,23,NA,NA,83,0.61,NA,6.7,NA,<0.05,5.2,<0.4,<0.2,<0.2,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,2021-12-09,2021-12-09,0.32,0.014605570033354958,0.3595627386095262,0.040620365975174495,Education,EDU,0.422,NA,11.877864741661643,0.48248321280991735,NA
2061,J01-9046-2,12/9/2021 9:41,2061006,Dissolved,Composite,12/09/2021 09:48,12/09/2021 17:18,786.6000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0.36,NA,1.3,23,NA,NA,83,0.61,NA,6.7,NA,<0.05,5.2,<0.4,<0.2,<0.2,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,2021-12-09,2021-12-09,0.32,0.014605570033354958,0.3595627386095262,0.040620365975174495,Open Space,OSLOW,0.078,NA,11.877864741661643,0.48248321280991735,NA
2061,J01-9046-2,12/9/2021 9:41,2061006,Dissolved,Composite,12/09/2021 09:48,12/09/2021 17:18,786.6000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0.36,NA,1.3,23,NA,NA,83,0.61,NA,6.7,NA,<0.05,5.2,<0.4,<0.2,<0.2,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,2021-12-09,2021-12-09,0.32,0.014605570033354958,0.3595627386095262,0.040620365975174495,Single Family Residential,RESSFH,0.4050000000000001,NA,11.877864741661643,0.48248321280991735,NA
2061,J01-9046-2,12/9/2021 9:41,2061006,Dissolved,Composite,12/09/2021 09:48,12/09/2021 17:18,786.6000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0.36,NA,1.3,23,NA,NA,83,0.61,NA,6.7,NA,<0.05,5.2,<0.4,<0.2,<0.2,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,2021-12-09,2021-12-09,0.32,0.014605570033354958,0.3595627386095262,0.040620365975174495,Streets and Roads,TRANS,0.47100000000000003,NA,11.877864741661643,0.48248321280991735,NA
2062,J01-9046-2,12/9/2021 9:41,2062001,Total,Grab,NA,NA,16.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8700,13000,>=13400,>=57000,NA,NA,NA,NA,NA,NA,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,NA,NA,NA,NA,0.3595627386095262,NA,Commercial,UTIL,0.486,NA,11.877864741661643,NA,NA
2062,J01-9046-2,12/9/2021 9:41,2062001,Total,Grab,NA,NA,16.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8700,13000,>=13400,>=57000,NA,NA,NA,NA,NA,NA,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,NA,NA,NA,NA,0.3595627386095262,NA,Developed Open Space,OSDEV,0.217,NA,11.877864741661643,NA,NA
2062,J01-9046-2,12/9/2021 9:41,2062001,Total,Grab,NA,NA,16.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8700,13000,>=13400,>=57000,NA,NA,NA,NA,NA,NA,{F3D1AC6C-A7BE-4D84-8128-FB26B4E5B7D8},46.36377902,30,30,30,13585.01706,30,{2E617AF1-4DE3-4D23-81BF-39FAD4E9D040},J01-Normandale,30,ELTORO,8.55,NA,NA,NA,NA,0.3595627386095262,NA,Developed Open Space,OSIRR,0.217,NA,11.877864741661643,NA,NA
