JURISDICTI3,QJur_US,Sample Type,Parameter,ResultJuris,Units,LoadQUns,LoadsPoundsQUns
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Fenthion,2,ng/L,5224939.267168465,3.261820319594614e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Fluoranthene,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Fluorene,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Heptachlor,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Heptachlor Epoxide,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Indeno[1,2,3-cd]pyrene",2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Malathion,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Merphos,1,ng/L,2612469.6335842325,1.630910159797307e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Methoxychlor,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Methyl Parathion,1,ng/L,2612469.6335842325,1.630910159797307e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Mevinphos (Phosdrin),5,ng/L,13062348.167921163,8.154550798986534e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Mirex,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Naphthalene,7.074999999999999,ng/L,18483222.657608442,0.0011538689380565942
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Phorate,5,ng/L,13062348.167921163,8.154550798986534e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Pyrene,2.5,ng/L,6531174.083960582,4.077275399493267e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Tetrachlorvinphos (Stirofos),2,ng/L,5224939.267168465,3.261820319594614e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Tokuthion (Prothiofos),3,ng/L,7837408.900752697,4.89273047939192e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Toxaphene,12.5,ng/L,32655870.419802908,0.0020386376997466337
SAN JUAN CAPISTRANO,2612469.6335842325,Total,trans-Nonachlor,1,ng/L,2612469.6335842325,1.630910159797307e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Trichloronate,1,ng/L,2612469.6335842325,1.630910159797307e-4
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Arsenic, Total",1.989375,ug/L,5197181.777311632,0.3244491899146767
SAN JUAN CAPISTRANO,2612469.6335842325,Dissolved,"Arsenic, Total",1.989375,ug/L,5197181.777311632,0.3244491899146767
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Cadmium, Total",0.1,ug/L,261246.96335842327,0.01630910159797307
SAN JUAN CAPISTRANO,2612469.6335842325,Dissolved,"Cadmium, Total",0.1,ug/L,261246.96335842327,0.01630910159797307
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Calcium, Total",203.025,ug/L,530396647.35843885,33.11155351928482
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Chromium 6+,0.22375,ug/L,584540.0805144721,0.036491614825464744
SAN JUAN CAPISTRANO,2612469.6335842325,Dissolved,Chromium 6+,0.22375,ug/L,584540.0805144721,0.036491614825464744
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Chromium, Total",0.4408333333333333,ug/L,1151663.6968050492,0.07189595621106462
SAN JUAN CAPISTRANO,2612469.6335842325,Dissolved,"Chromium, Total",0.4408333333333333,ug/L,1151663.6968050492,0.07189595621106462
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Copper, Total",5.9312499999999995,ug/L,15495210.514196478,0.9673335885297775
SAN JUAN CAPISTRANO,2612469.6335842325,Dissolved,"Copper, Total",5.9312499999999995,ug/L,15495210.514196478,0.9673335885297775
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Dissolved Organic Carbon,10,ug/L,26124696.335842326,1.630910159797307
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Hardness as CaCO3, Total",939.125,ug/L,2453435544.6397924,153.16285038196457
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Iron, Total",159.7,ug/L,417211400.4834019,26.045635251962985
SAN JUAN CAPISTRANO,2612469.6335842325,Dissolved,"Iron, Total",159.7,ug/L,417211400.4834019,26.045635251962985
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Lead, Total",0.14500000000000002,ug/L,378808.09686971374,0.023648197317060953
SAN JUAN CAPISTRANO,2612469.6335842325,Dissolved,"Lead, Total",0.14500000000000002,ug/L,378808.09686971374,0.023648197317060953
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Magnesium, Total",104.9,ug/L,274048064.562986,17.10824757627375
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Manganese, Total",30.15,ug/L,78765959.45256461,4.91719413178888
SAN JUAN CAPISTRANO,2612469.6335842325,Dissolved,"Manganese, Total",30.15,ug/L,78765959.45256461,4.91719413178888
SAN JUAN CAPISTRANO,2612469.6335842325,Total,MBAS,0.05408333333333334,mg/L,141291.06601634726,8.820505780903769
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Mercury, Total",0.025,ug/L,65311.740839605816,0.0040772753994932675
SAN JUAN CAPISTRANO,2612469.6335842325,Dissolved,"Mercury, Total",0.025,ug/L,65311.740839605816,0.0040772753994932675
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Nickel, Total",3.4937500000000004,ug/L,9127315.782334913,0.569799237079184
SAN JUAN CAPISTRANO,2612469.6335842325,Dissolved,"Nickel, Total",3.4937500000000004,ug/L,9127315.782334913,0.569799237079184
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Selenium, Total",6.00625,ug/L,15691145.736715296,0.9795654147282573
SAN JUAN CAPISTRANO,2612469.6335842325,Dissolved,"Selenium, Total",6.00625,ug/L,15691145.736715296,0.9795654147282573
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Silver, Total",0.1,ug/L,261246.96335842327,0.01630910159797307
SAN JUAN CAPISTRANO,2612469.6335842325,Dissolved,"Silver, Total",0.1,ug/L,261246.96335842327,0.01630910159797307
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Thallium, Total",0.1,ug/L,261246.96335842327,0.01630910159797307
SAN JUAN CAPISTRANO,2612469.6335842325,Dissolved,"Thallium, Total",0.1,ug/L,261246.96335842327,0.01630910159797307
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Total Organic Carbon (TOC),8.525,mg/L,22271303.626305584,1390.350911227204
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Zinc, Total",8.25,ug/L,21552874.477069918,1.3455008818327783
SAN JUAN CAPISTRANO,2612469.6335842325,Dissolved,"Zinc, Total",8.25,ug/L,21552874.477069918,1.3455008818327783
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Ammonia, as Nitrogen",0.13666666666666666,mg/L,357037.51658984507,22.289105517229856
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Chloride,538.75,mg/L,1407468015.0935054,87865.28485907991
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Nitrate + Nitrite as N,1.9975,mg/L,5218408.093084505,325.7743044195121
SAN JUAN CAPISTRANO,2612469.6335842325,Total,"Nitrogen, Total Kjeldahl",1.575,mg/L,4114639.672895166,256.8683501680758
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Orthophosphate as P,0.30624999999999997,mg/L,800068.8252851712,49.94662364379251
SAN JUAN CAPISTRANO,2612469.6335842325,Total,pH,8.557500000000001,NA,22356208.889397074,NA
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Phosphorus as PO4,1.58375,mg/L,4137498.7821890283,258.29539655789847
SAN JUAN CAPISTRANO,2612469.6335842325,Total,SpecificConductivity,3762.5,NA,9829416996.360676,NA
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Sulfate,903.75,mg/L,2361019431.3517504,147393.5056916816
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Total Dissolved Solids,2285,mg/L,5969493112.739971,372662.9715136846
SAN JUAN CAPISTRANO,2612469.6335842325,Total,VSS,4.24,mg/L,11076871.246397147,691.5059077540582
SAN JUAN CAPISTRANO,2612469.6335842325,Total,TSS,9.8125,mg/L,25634858.27954528,1600.330594301107
SAN JUAN CAPISTRANO,2612469.6335842325,Total,E. coli,1861.142857142857,CFU/100 mL,4862179198.047912,1376813559152.831
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Enterococcus,4745.833333333333,CFU/100 mL,12398345469.38517,3510814689874.8594
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Fecal coliforms,4098.571428571428,CFU/100 mL,10707393398.218803,3031991173786.822
SAN JUAN CAPISTRANO,2612469.6335842325,Total,Total Coliforms,91085.71428571429,CFU/100 mL,237958662624.75812,67382278578127.51
SAN JUAN CAPISTRANO,2612469.6335842325,NA,NA,NA,NA,NA,NA
SAN CLEMENTE,12249919.308809487,Total,d10-Acenaphthene,84.125,ng/L,1030524461.8535981,0.06433348710165956
SAN CLEMENTE,12249919.308809487,Total,d10-Phenanthrene,108.75,ng/L,1332178724.8330317,0.08316513191447818
SAN CLEMENTE,12249919.308809487,Total,d12-Chrysene,85.625,ng/L,1048899340.8168124,0.06548059236944548
SAN CLEMENTE,12249919.308809487,Total,d8-Naphthalene,64.125,ng/L,785526075.6774083,0.04903875019784749
SAN CLEMENTE,12249919.308809487,Total,PCB030,70.75,ng/L,866681791.0982713,0.05410513179723524
SAN CLEMENTE,12249919.308809487,Total,PCB112,92.25,ng/L,1130055056.2376752,0.07054697396883323
SAN CLEMENTE,12249919.308809487,Total,PCB198,98.375,ng/L,1205085812.0041332,0.07523098714562566
SAN CLEMENTE,12249919.308809487,Total,TCMX,54.5,ng/L,667620602.3301171,0.041678158062887924
SAN CLEMENTE,12249919.308809487,Total,"2,4'-DDD",1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,"2,4'-DDE",1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,"2,4'-DDT",1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,"4,4'-DDD",1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,"4,4'-DDE",1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,"4,4'-DDT",1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,Acenaphthene,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Acenaphthylene,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Aldrin,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Anthracene,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Benz[a]anthracene,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Benzo[a]pyrene,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Benzo[b]fluoranthene,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,"Benzo[g,h,i]perylene",2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Benzo[k]fluoranthene,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,BHC-alpha,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,BHC-beta,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,BHC-delta,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,BHC-gamma,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Bolstar (Sulprofos),2,ng/L,24499838.617618974,0.001529473690381208
SAN CLEMENTE,12249919.308809487,Total,Chlordane-alpha,1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,Chlordane-gamma,1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,Chlorpyrifos,0.5,ng/L,6124959.654404744,3.82368422595302e-4
SAN CLEMENTE,12249919.308809487,Total,Chrysene,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Demeton,1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,Diazinon,0.5,ng/L,6124959.654404744,3.82368422595302e-4
SAN CLEMENTE,12249919.308809487,Total,"Dibenz[a,h]anthracene",2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Dichlorvos,3,ng/L,36749757.92642846,0.0022942105355718122
SAN CLEMENTE,12249919.308809487,Total,Dieldrin,1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,Dimethoate,5,ng/L,61249596.54404744,0.0038236842259530206
SAN CLEMENTE,12249919.308809487,Total,Disulfoton,1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,Endosulfan-I,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Endosulfan-II,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Endosulfan Sulfate,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Endrin,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Endrin Aldehyde,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Ethoprop (Ethoprofos),1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,Fenchlorphos (Ronnel),2,ng/L,24499838.617618974,0.001529473690381208
SAN CLEMENTE,12249919.308809487,Total,Fensulfothion,1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,Fenthion,2,ng/L,24499838.617618974,0.001529473690381208
SAN CLEMENTE,12249919.308809487,Total,Fluoranthene,3.5233333333333334,ng/L,43160549.03137209,0.0026944228178882286
SAN CLEMENTE,12249919.308809487,Total,Fluorene,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Heptachlor,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Heptachlor Epoxide,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,"Indeno[1,2,3-cd]pyrene",2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Malathion,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Merphos,1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,Methoxychlor,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Methyl Parathion,1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,Mevinphos (Phosdrin),5,ng/L,61249596.54404744,0.0038236842259530206
SAN CLEMENTE,12249919.308809487,Total,Mirex,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Naphthalene,5.79,ng/L,70927032.79800694,0.004427826333653598
SAN CLEMENTE,12249919.308809487,Total,Phenanthrene,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Phorate,5,ng/L,61249596.54404744,0.0038236842259530206
SAN CLEMENTE,12249919.308809487,Total,Pyrene,2.5,ng/L,30624798.27202372,0.0019118421129765103
SAN CLEMENTE,12249919.308809487,Total,Tetrachlorvinphos (Stirofos),2,ng/L,24499838.617618974,0.001529473690381208
SAN CLEMENTE,12249919.308809487,Total,Tokuthion (Prothiofos),3,ng/L,36749757.92642846,0.0022942105355718122
SAN CLEMENTE,12249919.308809487,Total,Toxaphene,12.5,ng/L,153123991.3601186,0.00955921056488255
SAN CLEMENTE,12249919.308809487,Total,trans-Nonachlor,1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,Trichloronate,1,ng/L,12249919.308809487,7.64736845190604e-4
SAN CLEMENTE,12249919.308809487,Total,"Arsenic, Total",4.61875,ug/L,56579314.80756383,3.5321283037241034
SAN CLEMENTE,12249919.308809487,Dissolved,"Arsenic, Total",4.61875,ug/L,56579314.80756383,3.5321283037241034
SAN CLEMENTE,12249919.308809487,Total,"Cadmium, Total",62.885,ug/L,770336175.7344846,48.09047650981114
SAN CLEMENTE,12249919.308809487,Dissolved,"Cadmium, Total",62.885,ug/L,770336175.7344846,48.09047650981114
SAN CLEMENTE,12249919.308809487,Total,"Calcium, Total",309.75,ug/L,3794412505.9037385,236.8772377977896
SAN CLEMENTE,12249919.308809487,Total,Chromium 6+,0.0572,ug/L,700695.3844639027,0.04374294754490255
SAN CLEMENTE,12249919.308809487,Dissolved,Chromium 6+,0.0572,ug/L,700695.3844639027,0.04374294754490255
SAN CLEMENTE,12249919.308809487,Total,"Chromium, Total",0.586875,ug/L,7189171.394357569,0.44880493602123583
SAN CLEMENTE,12249919.308809487,Dissolved,"Chromium, Total",0.586875,ug/L,7189171.394357569,0.44880493602123583
SAN CLEMENTE,12249919.308809487,Total,"Copper, Total",4.3125,ug/L,52827777.019240916,3.2979276448844805
SAN CLEMENTE,12249919.308809487,Dissolved,"Copper, Total",4.3125,ug/L,52827777.019240916,3.2979276448844805
SAN CLEMENTE,12249919.308809487,Total,Dissolved Organic Carbon,14.5,ug/L,177623829.97773758,11.08868425526376
SAN CLEMENTE,12249919.308809487,Total,"Hardness as CaCO3, Total",2768.25,ug/L,33910839126.611862,2116.98277169889
SAN CLEMENTE,12249919.308809487,Total,"Iron, Total",81.38888888888889,ug/L,997007321.5225499,62.2410821224575
SAN CLEMENTE,12249919.308809487,Dissolved,"Iron, Total",81.38888888888889,ug/L,997007321.5225499,62.2410821224575
SAN CLEMENTE,12249919.308809487,Total,"Lead, Total",0.1,ug/L,1224991.9308809487,0.0764736845190604
SAN CLEMENTE,12249919.308809487,Dissolved,"Lead, Total",0.1,ug/L,1224991.9308809487,0.0764736845190604
SAN CLEMENTE,12249919.308809487,Total,"Magnesium, Total",485.275,ug/L,5944579592.582523,371.10767254987036
SAN CLEMENTE,12249919.308809487,Total,"Manganese, Total",5206.34375,ug/L,63777290831.42459,3981.482894352819
SAN CLEMENTE,12249919.308809487,Dissolved,"Manganese, Total",5206.34375,ug/L,63777290831.42459,3981.482894352819
SAN CLEMENTE,12249919.308809487,Total,MBAS,0.055400000000000005,mg/L,678645.5297080457,42.36642122355947
SAN CLEMENTE,12249919.308809487,Total,"Mercury, Total",0.025,ug/L,306247.98272023717,0.0191184211297651
SAN CLEMENTE,12249919.308809487,Dissolved,"Mercury, Total",0.025,ug/L,306247.98272023717,0.0191184211297651
SAN CLEMENTE,12249919.308809487,Total,"Nickel, Total",490.99375,ug/L,6014633818.629778,375.4810113833042
SAN CLEMENTE,12249919.308809487,Dissolved,"Nickel, Total",490.99375,ug/L,6014633818.629778,375.4810113833042
SAN CLEMENTE,12249919.308809487,Total,"Selenium, Total",7.11875,ug/L,87204113.07958753,5.443970416700612
SAN CLEMENTE,12249919.308809487,Dissolved,"Selenium, Total",7.11875,ug/L,87204113.07958753,5.443970416700612
SAN CLEMENTE,12249919.308809487,Total,"Silver, Total",0.1,ug/L,1224991.9308809487,0.0764736845190604
SAN CLEMENTE,12249919.308809487,Dissolved,"Silver, Total",0.1,ug/L,1224991.9308809487,0.0764736845190604
SAN CLEMENTE,12249919.308809487,Total,"Thallium, Total",0.16363636363636364,ug/L,2004532.2505324616,0.12513875648573522
SAN CLEMENTE,12249919.308809487,Dissolved,"Thallium, Total",0.16363636363636364,ug/L,2004532.2505324616,0.12513875648573522
SAN CLEMENTE,12249919.308809487,Total,Total Organic Carbon (TOC),14.25,mg/L,174561350.1505352,10897.500043966109
SAN CLEMENTE,12249919.308809487,Total,"Zinc, Total",114.0909090909091,ug/L,1397604430.232355,87.24952188310982
SAN CLEMENTE,12249919.308809487,Dissolved,"Zinc, Total",114.0909090909091,ug/L,1397604430.232355,87.24952188310982
SAN CLEMENTE,12249919.308809487,Total,"Ammonia, as Nitrogen",0.54,mg/L,6614956.426757123,412.9578964029262
SAN CLEMENTE,12249919.308809487,Total,Chloride,955,mg/L,11698672939.913061,730323.687157027
SAN CLEMENTE,12249919.308809487,Total,Nitrate + Nitrite as N,7.7375,mg/L,94783750.6519134,5917.1513396622995
SAN CLEMENTE,12249919.308809487,Total,"Nitrogen, Total Kjeldahl",2.475,mg/L,30318550.28930348,1892.7236918467452
SAN CLEMENTE,12249919.308809487,Total,Orthophosphate as P,0.31375,mg/L,3843412.1831389763,239.93618517855202
SAN CLEMENTE,12249919.308809487,Total,pH,7.68,NA,94079380.29165685,NA
SAN CLEMENTE,12249919.308809487,Total,Phosphorus as PO4,0.986,mg/L,12078420.438486153,754.0305293579356
SAN CLEMENTE,12249919.308809487,Total,SpecificConductivity,8950,NA,109636777813.84491,NA
SAN CLEMENTE,12249919.308809487,Total,Sulfate,5495,mg/L,67313306601.908134,4202228.96432237
SAN CLEMENTE,12249919.308809487,Total,Total Dissolved Solids,6925,mg/L,84830691213.50569,5295802.652944933
SAN CLEMENTE,12249919.308809487,Total,VSS,2.8,mg/L,34299774.06466656,2141.263166533691
SAN CLEMENTE,12249919.308809487,Total,TSS,3.6399999999999997,mg/L,44589706.28406653,2783.6421164937988
SAN CLEMENTE,12249919.308809487,Total,E. coli,1366.9,CFU/100 mL,16744414703.211689,4741482422679.048
SAN CLEMENTE,12249919.308809487,Total,Enterococcus,5905,CFU/100 mL,72335773518.52002,20483176315692.277
SAN CLEMENTE,12249919.308809487,Total,Fecal coliforms,6134.833333333333,CFU/100 mL,75151213306.32806,21280418769526.305
SAN CLEMENTE,12249919.308809487,Total,Total Coliforms,26198,CFU/100 mL,320923386052.1909,90875233381626.8
SAN CLEMENTE,12249919.308809487,NA,NA,NA,NA,NA,NA
IRVINE,NA,NA,NA,NA,NA,NA,NA
NEWPORT BEACH,NA,NA,NA,NA,NA,NA,NA
