Station,date,Sample Type,Field Specific Conductivity,Date,Parameter,Units,Qualifier,Result,ResultAvg
L02-246-1 (L11P01),6/27/2022,Total,1583,2022-06-27,Chloride,mg/L,NA,170,175
L02-641-1,6/27/2022,Total,1248,2022-06-27,Chloride,mg/L,NA,140,145
L02-641-2,6/27/2022,Total,1373,2022-06-27,Chloride,mg/L,NA,170,175
L01-731-1 (L08TBN2),6/27/2022,Total,2738,2022-06-27,Chloride,mg/L,NA,420,355
L02-166-3 (L02P26),6/27/2022,Total,2227,2022-06-27,Chloride,mg/L,NA,220,200
L04-672-1,6/29/2022,Total,3758,2022-06-29,Chloride,mg/L,NA,550,580
M01-042-1 (M01S01),6/30/2022,Total,26913,2022-06-30,Chloride,mg/L,NA,3300,2500
M02-032-1,6/30/2022,Total,3938,2022-06-30,Chloride,mg/L,NA,360,380
SC1-2,6/30/2022,Total,9896,2022-06-30,Chloride,mg/L,NA,930,915
M02-085-1 (M02P06),6/30/2022,Total,7636,2022-06-30,Chloride,mg/L,NA,600,660
M02-085-2,6/30/2022,Total,3045,2022-06-30,Chloride,mg/L,NA,270,280
L03-662-3 (L03P16),8/23/2022,Total,3390,2022-08-23,Chloride,mg/L,NA,260,305
L03-214-2 (L03P18),8/23/2022,Total,4320,2022-08-23,Chloride,mg/L,NA,320,355
L03-316-3 (L03P12),8/23/2022,Total,4049,2022-08-23,Chloride,mg/L,NA,360,460
J01-10004-1 (J01P01),8/18/2022,Total,2077,2022-08-18,Chloride,mg/L,NA,260,265
L03-418-8,8/18/2022,Total,2858.53,2022-08-18,Chloride,mg/L,NA,360,380
K01-12177-1 (K01P07),8/18/2022,Total,2005,2022-08-18,Chloride,mg/L,NA,250,260
J03-9221-1 (J03P02),8/18/2022,Total,4941,2022-08-18,Chloride,mg/L,NA,660,615
J01-9224-1 (J01P24),8/18/2022,Total,3289,2022-08-18,Chloride,mg/L,NA,420,370
J01-9224-2 (J01P25),8/18/2022,Total,2370,2022-08-18,Chloride,mg/L,NA,270,265
J06-9079-1 (J06P03),8/22/2022,Total,2291,2022-08-22,Chloride,mg/L,NA,410,385
J06-10011-1 (J06P01),8/22/2022,Total,3121,2022-08-22,Chloride,mg/L,NA,580,485
J01-9082-2,8/22/2022,Total,1319,2022-08-22,Chloride,mg/L,NA,230,205
L04-672-1,8/23/2022,Total,5222,2022-08-23,Chloride,mg/L,NA,610,580
L04-266-5,8/23/2022,Total,4848,2022-08-23,Chloride,mg/L,NA,350,355
I01-11343-2 (I02P18),8/23/2022,Total,4543,2022-08-23,Chloride,mg/L,NA,610,505
L01-340-1,8/24/2022,Total,1798.6,2022-08-24,Chloride,mg/L,NA,250,225
L01-404-1,8/24/2022,Total,2033.4,2022-08-24,Chloride,mg/L,NA,290,330
L02-246-1 (L11P01),8/25/2022,Total,2323,2022-08-25,Chloride,mg/L,NA,180,175
L02-641-1,8/25/2022,Total,1807,2022-08-25,Chloride,mg/L,NA,150,145
L02-641-2,8/25/2022,Total,2148,2022-08-25,Chloride,mg/L,NA,180,175
L01-731-1 (L08TBN2),8/25/2022,Total,2692,2022-08-25,Chloride,mg/L,NA,290,355
L02-166-3 (L02P26),8/25/2022,Total,2626,2022-08-25,Chloride,mg/L,NA,180,200
L05-489-3,9/6/2022,Total,3524,2022-09-06,Chloride,mg/L,NA,300,305
L05-049-1,9/6/2022,Total,2843,2022-09-06,Chloride,mg/L,NA,210,215
L02-374-1 (L02P50),9/6/2022,Total,3644,2022-09-06,Chloride,mg/L,NA,350,335
L05-503-1,9/6/2022,Total,4029.2,2022-09-06,Chloride,mg/L,NA,320,435
L01-749-2,9/6/2022,Total,8458,2022-09-06,Chloride,mg/L,NA,600,600
L01-724-4 (L01P03),9/6/2022,Total,5109,2022-09-06,Chloride,mg/L,NA,550,490
L01-724-1 (L01S01),9/6/2022,Total,6362,2022-09-06,Chloride,mg/L,NA,800,1050
L01-726-5,9/7/2022,Total,1165,2022-09-07,Chloride,mg/L,NA,180,180
L01-728-5 (L01-DP),9/7/2022,Total,1327,2022-09-07,Chloride,mg/L,NA,170,145
K01-12126-1 (K01S01),9/7/2022,Total,5061,2022-09-07,Chloride,mg/L,NA,940,970
K01-12159-2,9/7/2022,Total,4869,2022-09-07,Chloride,mg/L,NA,970,740
K01-12159-3,9/7/2022,Total,3633,2022-09-07,Chloride,mg/L,NA,670,690
I01-11010-1,9/7/2022,Total,6067.7,2022-09-07,Chloride,mg/L,NA,730,725
J01-9131-1 (J01P28),9/8/2022,Total,2648,2022-09-08,Chloride,mg/L,NA,350,355
J01-9992-1 (J01P27),8/9/2022,Total,3208,2022-08-09,Chloride,mg/L,NA,490,495
J01-9007-1 (J02P05),9/8/2022,Total,1929,2022-09-08,Chloride,mg/L,NA,350,310
M01-042-1 (M01S01),9/8/2022,Total,26921,2022-09-08,Chloride,mg/L,NA,1700,2500
M02-032-1,9/8/2022,Total,4246,2022-09-08,Chloride,mg/L,NA,400,380
SC1-2,9/8/2022,Total,11188,2022-09-08,Chloride,mg/L,NA,900,915
M02-085-1 (M02P06),9/8/2022,Total,9377,2022-09-08,Chloride,mg/L,NA,720,660
M02-085-2,9/8/2022,Total,3170,2022-09-08,Chloride,mg/L,NA,290,280
L04-266-5,6/14/2022,Total,3412,2022-06-14,Nitrate + Nitrite as N,mg/L,NA,0.71,0.735
I01-11343-2 (I02P18),6/14/2022,Total,2417,2022-06-14,Nitrate + Nitrite as N,mg/L,NA,8.9,12.95
L03-418-8,6/15/2022,Total,3205,2022-06-15,Nitrate + Nitrite as N,mg/L,NA,4.8,5.5
K01-12177-1 (K01P07),6/15/2022,Total,2416,2022-06-15,Nitrate + Nitrite as N,mg/L,NA,2.4,2.5999999999999996
J03-9221-1 (J03P02),6/15/2022,Total,5136,2022-06-15,Nitrate + Nitrite as N,mg/L,NA,1.5,1.95
J01-9224-1 (J01P24),6/15/2022,Total,2769,2022-06-15,Nitrate + Nitrite as N,mg/L,NA,2.6,2.2
J01-9224-2 (J01P25),6/15/2022,Total,2576,2022-06-15,Nitrate + Nitrite as N,mg/L,NA,0.14,0.135
L03-662-3 (L03P16),6/14/2022,Total,2551,2022-06-14,Nitrate + Nitrite as N,mg/L,NA,1.3,1.065
L03-214-2 (L03P18),6/14/2022,Total,3395,2022-06-14,Nitrate + Nitrite as N,mg/L,NA,2.2,2.2
L03-316-3 (L03P12),6/14/2022,Total,4833,2022-06-14,Nitrate + Nitrite as N,mg/L,NA,2.9,2.7
J01-9992-1 (J01P27),6/23/2022,Total,3165,2022-06-23,Nitrate + Nitrite as N,mg/L,NA,16,17.5
J01-9131-1 (J01P28),6/23/2022,Total,2686,2022-06-23,Nitrate + Nitrite as N,mg/L,NA,19,15.5
J01-9007-1 (J02P05),6/23/2022,Total,1529,2022-06-23,Nitrate + Nitrite as N,mg/L,NA,1.7,3.35
J06-10011-1 (J06P01),6/23/2022,Total,3190,2022-06-23,Nitrate + Nitrite as N,mg/L,NA,1.5,1.5
J06-9079-1 (J06P03),6/23/2022,Total,2124.6,2022-06-23,Nitrate + Nitrite as N,mg/L,NA,2.3,2.5
J01-9082-2,6/23/2022,Total,1402.2,2022-06-23,Nitrate + Nitrite as N,mg/L,NA,4.1,3.65
I01-11010-1,6/21/2022,Total,4030,2022-06-21,Nitrate + Nitrite as N,mg/L,NA,0.43,0.47
I00-11468-1,6/21/2022,Total,9274,2022-06-21,Nitrate + Nitrite as N,mg/L,<,0.05,0.05
J01-10004-1 (J01P01),6/21/2022,Total,2028,2022-06-21,Nitrate + Nitrite as N,mg/L,NA,6.2,6.300000000000001
L01-749-2,6/22/2022,Total,5316,2022-06-22,Nitrate + Nitrite as N,mg/L,<,0.05,0.16999999999999998
L05-503-1,6/22/2022,Total,3947,2022-06-22,Nitrate + Nitrite as N,mg/L,NA,2.2,1.8
L01-724-4 (L01P03),6/22/2022,Total,2815,2022-06-22,Nitrate + Nitrite as N,mg/L,NA,3,3.85
L01-724-1 (L01S01),6/22/2022,Total,6586,2022-06-22,Nitrate + Nitrite as N,mg/L,NA,0.58,1.84
L01-728-5 (L01-DP),6/22/2022,Total,1110,2022-06-22,Nitrate + Nitrite as N,mg/L,NA,0.3,0.65
K01-12126-1 (K01S01),6/22/2022,Total,5426,2022-06-22,Nitrate + Nitrite as N,mg/L,NA,2.4,2.3499999999999996
K01-12159-2,6/22/2022,Total,2927,2022-06-22,Nitrate + Nitrite as N,mg/L,NA,1.4,1.7
K01-12159-3,6/22/2022,Total,3829,2022-06-22,Nitrate + Nitrite as N,mg/L,NA,3.1,3.5
L05-489-3,6/16/2022,Total,2537,2022-06-16,Nitrate + Nitrite as N,mg/L,NA,0.89,1.395
L05-049-1,6/16/2022,Total,2449,2022-06-16,Nitrate + Nitrite as N,mg/L,NA,3.2,3.45
L02-374-1 (L02P50),6/16/2022,Total,2256,2022-06-16,Nitrate + Nitrite as N,mg/L,NA,7.3,5.05
L01-404-1,6/16/2022,Total,2302,2022-06-16,Nitrate + Nitrite as N,mg/L,NA,0.83,0.84
L01-340-1,6/16/2022,Total,1454,2022-06-16,Nitrate + Nitrite as N,mg/L,NA,1.5,1.3
L02-246-1 (L11P01),6/27/2022,Total,1583,2022-06-27,Nitrate + Nitrite as N,mg/L,NA,0.87,0.86
L02-641-1,6/27/2022,Total,1248,2022-06-27,Nitrate + Nitrite as N,mg/L,NA,1.3,1.09
L02-641-2,6/27/2022,Total,1373,2022-06-27,Nitrate + Nitrite as N,mg/L,NA,0.85,0.85
L01-731-1 (L08TBN2),6/27/2022,Total,2738,2022-06-27,Nitrate + Nitrite as N,mg/L,NA,3.3,2.09
L02-166-3 (L02P26),6/27/2022,Total,2227,2022-06-27,Nitrate + Nitrite as N,mg/L,NA,0.97,0.845
L04-672-1,6/29/2022,Total,3758,2022-06-29,Nitrate + Nitrite as N,mg/L,NA,1.6,1.8
M01-042-1 (M01S01),6/30/2022,Total,26913,2022-06-30,Nitrate + Nitrite as N,mg/L,NA,20,21
M02-032-1,6/30/2022,Total,3938,2022-06-30,Nitrate + Nitrite as N,mg/L,NA,3.4,2.8499999999999996
SC1-2,6/30/2022,Total,9896,2022-06-30,Nitrate + Nitrite as N,mg/L,NA,4.1,3.3
M02-085-1 (M02P06),6/30/2022,Total,7636,2022-06-30,Nitrate + Nitrite as N,mg/L,NA,3.1,2.3
M02-085-2,6/30/2022,Total,3045,2022-06-30,Nitrate + Nitrite as N,mg/L,NA,7.3,4.8
L03-662-3 (L03P16),8/23/2022,Total,3390,2022-08-23,Nitrate + Nitrite as N,mg/L,NA,0.83,1.065
L03-214-2 (L03P18),8/23/2022,Total,4320,2022-08-23,Nitrate + Nitrite as N,mg/L,NA,2.2,2.2
L03-316-3 (L03P12),8/23/2022,Total,4049,2022-08-23,Nitrate + Nitrite as N,mg/L,NA,2.5,2.7
J01-10004-1 (J01P01),8/18/2022,Total,2077,2022-08-18,Nitrate + Nitrite as N,mg/L,NA,6.4,6.300000000000001
L03-418-8,8/18/2022,Total,2858.53,2022-08-18,Nitrate + Nitrite as N,mg/L,NA,6.2,5.5
K01-12177-1 (K01P07),8/18/2022,Total,2005,2022-08-18,Nitrate + Nitrite as N,mg/L,NA,2.8,2.5999999999999996
J03-9221-1 (J03P02),8/18/2022,Total,4941,2022-08-18,Nitrate + Nitrite as N,mg/L,NA,2.4,1.95
J01-9224-1 (J01P24),8/18/2022,Total,3289,2022-08-18,Nitrate + Nitrite as N,mg/L,NA,1.8,2.2
J01-9224-2 (J01P25),8/18/2022,Total,2370,2022-08-18,Nitrate + Nitrite as N,mg/L,NA,0.13,0.135
J06-9079-1 (J06P03),8/22/2022,Total,2291,2022-08-22,Nitrate + Nitrite as N,mg/L,NA,2.7,2.5
J06-10011-1 (J06P01),8/22/2022,Total,3121,2022-08-22,Nitrate + Nitrite as N,mg/L,NA,1.5,1.5
J01-9082-2,8/22/2022,Total,1319,2022-08-22,Nitrate + Nitrite as N,mg/L,NA,3.2,3.65
L04-672-1,8/23/2022,Total,5222,2022-08-23,Nitrate + Nitrite as N,mg/L,NA,2,1.8
L04-266-5,8/23/2022,Total,4848,2022-08-23,Nitrate + Nitrite as N,mg/L,NA,0.76,0.735
I01-11343-2 (I02P18),8/23/2022,Total,4543,2022-08-23,Nitrate + Nitrite as N,mg/L,NA,17,12.95
L01-340-1,8/24/2022,Total,1798.6,2022-08-24,Nitrate + Nitrite as N,mg/L,NA,1.1,1.3
L01-404-1,8/24/2022,Total,2033.4,2022-08-24,Nitrate + Nitrite as N,mg/L,NA,0.85,0.84
L02-246-1 (L11P01),8/25/2022,Total,2323,2022-08-25,Nitrate + Nitrite as N,mg/L,NA,0.85,0.86
L02-641-1,8/25/2022,Total,1807,2022-08-25,Nitrate + Nitrite as N,mg/L,NA,0.88,1.09
L02-641-2,8/25/2022,Total,2148,2022-08-25,Nitrate + Nitrite as N,mg/L,NA,0.85,0.85
L01-731-1 (L08TBN2),8/25/2022,Total,2692,2022-08-25,Nitrate + Nitrite as N,mg/L,NA,0.88,2.09
L02-166-3 (L02P26),8/25/2022,Total,2626,2022-08-25,Nitrate + Nitrite as N,mg/L,NA,0.72,0.845
L05-489-3,9/6/2022,Total,3524,2022-09-06,Nitrate + Nitrite as N,mg/L,NA,1.9,1.395
L05-049-1,9/6/2022,Total,2843,2022-09-06,Nitrate + Nitrite as N,mg/L,NA,3.7,3.45
L02-374-1 (L02P50),9/6/2022,Total,3644,2022-09-06,Nitrate + Nitrite as N,mg/L,NA,2.8,5.05
L05-503-1,9/6/2022,Total,4029.2,2022-09-06,Nitrate + Nitrite as N,mg/L,NA,1.4,1.8
L01-749-2,9/6/2022,Total,8458,2022-09-06,Nitrate + Nitrite as N,mg/L,NA,0.29,0.16999999999999998
L01-724-4 (L01P03),9/6/2022,Total,5109,2022-09-06,Nitrate + Nitrite as N,mg/L,NA,4.7,3.85
L01-724-1 (L01S01),9/6/2022,Total,6362,2022-09-06,Nitrate + Nitrite as N,mg/L,NA,3.1,1.84
L01-726-5,9/7/2022,Total,1165,2022-09-07,Nitrate + Nitrite as N,mg/L,NA,0.5,0.5
L01-728-5 (L01-DP),9/7/2022,Total,1327,2022-09-07,Nitrate + Nitrite as N,mg/L,NA,1,0.65
K01-12126-1 (K01S01),9/7/2022,Total,5061,2022-09-07,Nitrate + Nitrite as N,mg/L,NA,2.3,2.3499999999999996
K01-12159-2,9/7/2022,Total,4869,2022-09-07,Nitrate + Nitrite as N,mg/L,NA,2,1.7
K01-12159-3,9/7/2022,Total,3633,2022-09-07,Nitrate + Nitrite as N,mg/L,NA,3.9,3.5
I01-11010-1,9/7/2022,Total,6067.7,2022-09-07,Nitrate + Nitrite as N,mg/L,NA,0.51,0.47
J01-9131-1 (J01P28),9/8/2022,Total,2648,2022-09-08,Nitrate + Nitrite as N,mg/L,NA,12,15.5
J01-9992-1 (J01P27),8/9/2022,Total,3208,2022-08-09,Nitrate + Nitrite as N,mg/L,NA,19,17.5
J01-9007-1 (J02P05),9/8/2022,Total,1929,2022-09-08,Nitrate + Nitrite as N,mg/L,NA,5,3.35
M01-042-1 (M01S01),9/8/2022,Total,26921,2022-09-08,Nitrate + Nitrite as N,mg/L,NA,22,21
M02-032-1,9/8/2022,Total,4246,2022-09-08,Nitrate + Nitrite as N,mg/L,NA,2.3,2.8499999999999996
SC1-2,9/8/2022,Total,11188,2022-09-08,Nitrate + Nitrite as N,mg/L,NA,2.5,3.3
M02-085-1 (M02P06),9/8/2022,Total,9377,2022-09-08,Nitrate + Nitrite as N,mg/L,NA,1.5,2.3
M02-085-2,9/8/2022,Total,3170,2022-09-08,Nitrate + Nitrite as N,mg/L,NA,2.3,4.8
L04-266-5,6/14/2022,Total,3412,2022-06-14,"Nitrogen, Total Kjeldahl",mg/L,NA,0.84,1.27
I01-11343-2 (I02P18),6/14/2022,Total,2417,2022-06-14,"Nitrogen, Total Kjeldahl",mg/L,NA,4.3,3.2
L03-418-8,6/15/2022,Total,3205,2022-06-15,"Nitrogen, Total Kjeldahl",mg/L,NA,1.2,1.35
K01-12177-1 (K01P07),6/15/2022,Total,2416,2022-06-15,"Nitrogen, Total Kjeldahl",mg/L,NA,0.92,0.67
J03-9221-1 (J03P02),6/15/2022,Total,5136,2022-06-15,"Nitrogen, Total Kjeldahl",mg/L,NA,1.7,1.13
J01-9224-1 (J01P24),6/15/2022,Total,2769,2022-06-15,"Nitrogen, Total Kjeldahl",mg/L,NA,2.5,1.3
J01-9224-2 (J01P25),6/15/2022,Total,2576,2022-06-15,"Nitrogen, Total Kjeldahl",mg/L,NA,0.34,0.275
L03-662-3 (L03P16),6/14/2022,Total,2551,2022-06-14,"Nitrogen, Total Kjeldahl",mg/L,NA,2.7,1.9500000000000002
L03-214-2 (L03P18),6/14/2022,Total,3395,2022-06-14,"Nitrogen, Total Kjeldahl",mg/L,NA,1.6,1.9000000000000001
L03-316-3 (L03P12),6/14/2022,Total,4833,2022-06-14,"Nitrogen, Total Kjeldahl",mg/L,NA,0.24,1.12
J01-9992-1 (J01P27),6/23/2022,Total,3165,2022-06-23,"Nitrogen, Total Kjeldahl",mg/L,NA,3.9,2.8
J01-9131-1 (J01P28),6/23/2022,Total,2686,2022-06-23,"Nitrogen, Total Kjeldahl",mg/L,NA,3.4,7.7
J01-9007-1 (J02P05),6/23/2022,Total,1529,2022-06-23,"Nitrogen, Total Kjeldahl",mg/L,NA,0.51,0.905
J06-10011-1 (J06P01),6/23/2022,Total,3190,2022-06-23,"Nitrogen, Total Kjeldahl",mg/L,NA,0.58,0.58
J06-9079-1 (J06P03),6/23/2022,Total,2124.6,2022-06-23,"Nitrogen, Total Kjeldahl",mg/L,NA,1.4,1.35
J01-9082-2,6/23/2022,Total,1402.2,2022-06-23,"Nitrogen, Total Kjeldahl",mg/L,NA,7.1,4.2
I01-11010-1,6/21/2022,Total,4030,2022-06-21,"Nitrogen, Total Kjeldahl",mg/L,NA,0.67,0.585
I00-11468-1,6/21/2022,Total,9274,2022-06-21,"Nitrogen, Total Kjeldahl",mg/L,NA,0.72,0.72
J01-10004-1 (J01P01),6/21/2022,Total,2028,2022-06-21,"Nitrogen, Total Kjeldahl",mg/L,NA,1,0.975
L01-749-2,6/22/2022,Total,5316,2022-06-22,"Nitrogen, Total Kjeldahl",mg/L,NA,1.3,1.6
L05-503-1,6/22/2022,Total,3947,2022-06-22,"Nitrogen, Total Kjeldahl",mg/L,NA,1.3,1.2000000000000002
L01-724-4 (L01P03),6/22/2022,Total,2815,2022-06-22,"Nitrogen, Total Kjeldahl",mg/L,NA,1.2,1.2
L01-724-1 (L01S01),6/22/2022,Total,6586,2022-06-22,"Nitrogen, Total Kjeldahl",mg/L,NA,3,2.4
L01-728-5 (L01-DP),6/22/2022,Total,1110,2022-06-22,"Nitrogen, Total Kjeldahl",mg/L,NA,0.39,0.7949999999999999
K01-12126-1 (K01S01),6/22/2022,Total,5426,2022-06-22,"Nitrogen, Total Kjeldahl",mg/L,NA,1.8,1.55
K01-12159-2,6/22/2022,Total,2927,2022-06-22,"Nitrogen, Total Kjeldahl",mg/L,NA,1.2,1.45
K01-12159-3,6/22/2022,Total,3829,2022-06-22,"Nitrogen, Total Kjeldahl",mg/L,NA,3.5,2.5
L05-489-3,6/16/2022,Total,2537,2022-06-16,"Nitrogen, Total Kjeldahl",mg/L,NA,4.9,4.800000000000001
L05-049-1,6/16/2022,Total,2449,2022-06-16,"Nitrogen, Total Kjeldahl",mg/L,NA,1.9,4.45
L02-374-1 (L02P50),6/16/2022,Total,2256,2022-06-16,"Nitrogen, Total Kjeldahl",mg/L,NA,4.7,2.85
L01-404-1,6/16/2022,Total,2302,2022-06-16,"Nitrogen, Total Kjeldahl",mg/L,NA,1,1.65
L01-340-1,6/16/2022,Total,1454,2022-06-16,"Nitrogen, Total Kjeldahl",mg/L,NA,1.2,1.2
L02-246-1 (L11P01),6/27/2022,Total,1583,2022-06-27,"Nitrogen, Total Kjeldahl",mg/L,NA,1,3.55
L02-641-1,6/27/2022,Total,1248,2022-06-27,"Nitrogen, Total Kjeldahl",mg/L,NA,0.97,0.855
L02-641-2,6/27/2022,Total,1373,2022-06-27,"Nitrogen, Total Kjeldahl",mg/L,NA,1.1,0.9
L01-731-1 (L08TBN2),6/27/2022,Total,2738,2022-06-27,"Nitrogen, Total Kjeldahl",mg/L,NA,1.2,1.7999999999999998
L02-166-3 (L02P26),6/27/2022,Total,2227,2022-06-27,"Nitrogen, Total Kjeldahl",mg/L,NA,0.6,0.7050000000000001
L04-672-1,6/29/2022,Total,3758,2022-06-29,"Nitrogen, Total Kjeldahl",mg/L,NA,0.58,0.94
M01-042-1 (M01S01),6/30/2022,Total,26913,2022-06-30,"Nitrogen, Total Kjeldahl",mg/L,NA,1.4,2
M02-032-1,6/30/2022,Total,3938,2022-06-30,"Nitrogen, Total Kjeldahl",mg/L,NA,2.5,2
SC1-2,6/30/2022,Total,9896,2022-06-30,"Nitrogen, Total Kjeldahl",mg/L,NA,0.95,1.225
M02-085-1 (M02P06),6/30/2022,Total,7636,2022-06-30,"Nitrogen, Total Kjeldahl",mg/L,NA,3.9,3.05
M02-085-2,6/30/2022,Total,3045,2022-06-30,"Nitrogen, Total Kjeldahl",mg/L,NA,4.2,2.85
L03-662-3 (L03P16),8/23/2022,Total,3390,2022-08-23,"Nitrogen, Total Kjeldahl",mg/L,NA,1.2,1.9500000000000002
L03-214-2 (L03P18),8/23/2022,Total,4320,2022-08-23,"Nitrogen, Total Kjeldahl",mg/L,NA,2.2,1.9000000000000001
L03-316-3 (L03P12),8/23/2022,Total,4049,2022-08-23,"Nitrogen, Total Kjeldahl",mg/L,NA,2,1.12
J01-10004-1 (J01P01),8/18/2022,Total,2077,2022-08-18,"Nitrogen, Total Kjeldahl",mg/L,NA,0.95,0.975
L03-418-8,8/18/2022,Total,2858.53,2022-08-18,"Nitrogen, Total Kjeldahl",mg/L,NA,1.5,1.35
K01-12177-1 (K01P07),8/18/2022,Total,2005,2022-08-18,"Nitrogen, Total Kjeldahl",mg/L,NA,0.42,0.67
J03-9221-1 (J03P02),8/18/2022,Total,4941,2022-08-18,"Nitrogen, Total Kjeldahl",mg/L,NA,0.56,1.13
J01-9224-1 (J01P24),8/18/2022,Total,3289,2022-08-18,"Nitrogen, Total Kjeldahl",mg/L,<,0.1,1.3
J01-9224-2 (J01P25),8/18/2022,Total,2370,2022-08-18,"Nitrogen, Total Kjeldahl",mg/L,NA,0.21,0.275
J06-9079-1 (J06P03),8/22/2022,Total,2291,2022-08-22,"Nitrogen, Total Kjeldahl",mg/L,NA,1.3,1.35
J06-10011-1 (J06P01),8/22/2022,Total,3121,2022-08-22,"Nitrogen, Total Kjeldahl",mg/L,NA,0.58,0.58
J01-9082-2,8/22/2022,Total,1319,2022-08-22,"Nitrogen, Total Kjeldahl",mg/L,NA,1.3,4.2
L04-672-1,8/23/2022,Total,5222,2022-08-23,"Nitrogen, Total Kjeldahl",mg/L,NA,1.3,0.94
L04-266-5,8/23/2022,Total,4848,2022-08-23,"Nitrogen, Total Kjeldahl",mg/L,NA,1.7,1.27
I01-11343-2 (I02P18),8/23/2022,Total,4543,2022-08-23,"Nitrogen, Total Kjeldahl",mg/L,NA,2.1,3.2
L01-340-1,8/24/2022,Total,1798.6,2022-08-24,"Nitrogen, Total Kjeldahl",mg/L,NA,1.2,1.2
L01-404-1,8/24/2022,Total,2033.4,2022-08-24,"Nitrogen, Total Kjeldahl",mg/L,NA,2.3,1.65
L02-246-1 (L11P01),8/25/2022,Total,2323,2022-08-25,"Nitrogen, Total Kjeldahl",mg/L,NA,6.1,3.55
L02-641-1,8/25/2022,Total,1807,2022-08-25,"Nitrogen, Total Kjeldahl",mg/L,NA,0.74,0.855
L02-641-2,8/25/2022,Total,2148,2022-08-25,"Nitrogen, Total Kjeldahl",mg/L,NA,0.7,0.9
L01-731-1 (L08TBN2),8/25/2022,Total,2692,2022-08-25,"Nitrogen, Total Kjeldahl",mg/L,NA,2.4,1.7999999999999998
L02-166-3 (L02P26),8/25/2022,Total,2626,2022-08-25,"Nitrogen, Total Kjeldahl",mg/L,NA,0.81,0.7050000000000001
L05-489-3,9/6/2022,Total,3524,2022-09-06,"Nitrogen, Total Kjeldahl",mg/L,NA,4.7,4.800000000000001
L05-049-1,9/6/2022,Total,2843,2022-09-06,"Nitrogen, Total Kjeldahl",mg/L,NA,7,4.45
L02-374-1 (L02P50),9/6/2022,Total,3644,2022-09-06,"Nitrogen, Total Kjeldahl",mg/L,NA,1,2.85
L05-503-1,9/6/2022,Total,4029.2,2022-09-06,"Nitrogen, Total Kjeldahl",mg/L,NA,1.1,1.2000000000000002
L01-749-2,9/6/2022,Total,8458,2022-09-06,"Nitrogen, Total Kjeldahl",mg/L,NA,1.9,1.6
L01-724-4 (L01P03),9/6/2022,Total,5109,2022-09-06,"Nitrogen, Total Kjeldahl",mg/L,NA,1.2,1.2
L01-724-1 (L01S01),9/6/2022,Total,6362,2022-09-06,"Nitrogen, Total Kjeldahl",mg/L,NA,1.8,2.4
L01-726-5,9/7/2022,Total,1165,2022-09-07,"Nitrogen, Total Kjeldahl",mg/L,NA,1.5,1.5
L01-728-5 (L01-DP),9/7/2022,Total,1327,2022-09-07,"Nitrogen, Total Kjeldahl",mg/L,NA,1.2,0.7949999999999999
K01-12126-1 (K01S01),9/7/2022,Total,5061,2022-09-07,"Nitrogen, Total Kjeldahl",mg/L,NA,1.3,1.55
K01-12159-2,9/7/2022,Total,4869,2022-09-07,"Nitrogen, Total Kjeldahl",mg/L,NA,1.7,1.45
K01-12159-3,9/7/2022,Total,3633,2022-09-07,"Nitrogen, Total Kjeldahl",mg/L,NA,1.5,2.5
I01-11010-1,9/7/2022,Total,6067.7,2022-09-07,"Nitrogen, Total Kjeldahl",mg/L,NA,0.5,0.585
J01-9131-1 (J01P28),9/8/2022,Total,2648,2022-09-08,"Nitrogen, Total Kjeldahl",mg/L,NA,12,7.7
J01-9992-1 (J01P27),8/9/2022,Total,3208,2022-08-09,"Nitrogen, Total Kjeldahl",mg/L,NA,1.7,2.8
J01-9007-1 (J02P05),9/8/2022,Total,1929,2022-09-08,"Nitrogen, Total Kjeldahl",mg/L,NA,1.3,0.905
M01-042-1 (M01S01),9/8/2022,Total,26921,2022-09-08,"Nitrogen, Total Kjeldahl",mg/L,NA,2.6,2
M02-032-1,9/8/2022,Total,4246,2022-09-08,"Nitrogen, Total Kjeldahl",mg/L,NA,1.5,2
SC1-2,9/8/2022,Total,11188,2022-09-08,"Nitrogen, Total Kjeldahl",mg/L,NA,1.5,1.225
M02-085-1 (M02P06),9/8/2022,Total,9377,2022-09-08,"Nitrogen, Total Kjeldahl",mg/L,NA,2.2,3.05
M02-085-2,9/8/2022,Total,3170,2022-09-08,"Nitrogen, Total Kjeldahl",mg/L,NA,1.5,2.85
L04-266-5,6/14/2022,Total,3412,2022-06-14,Orthophosphate as P,mg/L,NA,0.26,0.265
I01-11343-2 (I02P18),6/14/2022,Total,2417,2022-06-14,Orthophosphate as P,mg/L,NA,0.27,1.185
L03-418-8,6/15/2022,Total,3205,2022-06-15,Orthophosphate as P,mg/L,NA,0.21,0.345
K01-12177-1 (K01P07),6/15/2022,Total,2416,2022-06-15,Orthophosphate as P,mg/L,NA,0.18,0.18
J03-9221-1 (J03P02),6/15/2022,Total,5136,2022-06-15,Orthophosphate as P,mg/L,NA,0.13,0.14500000000000002
J01-9224-1 (J01P24),6/15/2022,Total,2769,2022-06-15,Orthophosphate as P,mg/L,NA,0.18,0.15
J01-9224-2 (J01P25),6/15/2022,Total,2576,2022-06-15,Orthophosphate as P,mg/L,NA,0.15,0.15
L03-662-3 (L03P16),6/14/2022,Total,2551,2022-06-14,Orthophosphate as P,mg/L,NA,0.16,0.175
