JURISDICTI3,Sample Type,Parameter,LoadsJurs,LoadsPoundsQUns,TotalLoadPounds
MISSION VIEJO,Total,trans-Nonachlor,5.868358955614304e-4,0.001275748084582424,0.0018625839801438542
LAGUNA WOODS,Total,trans-Nonachlor,7.961015399558484e-5,0,7.961015399558484e-5
LAGUNA NIGUEL,Total,trans-Nonachlor,7.02219381610161e-4,0.005741117590051298,0.006443336971661459
ALISO VIEJO,Total,trans-Nonachlor,2.2419269235789626e-4,0.007039139821145631,0.007263332513503528
RANCHO SANTA MARGARITA,Total,trans-Nonachlor,0.001096991157399602,5.351896748602852e-4,0.0016321808322598873
ORANGE CO,Total,trans-Nonachlor,0.0025145882732696746,0.003111456999024728,0.005626045272294402
LAGUNA HILLS,Total,trans-Nonachlor,4.258823135844797e-5,0.001854145413698326,0.001896733645056774
LAKE FOREST,Total,trans-Nonachlor,1.7491799347032705e-4,6.112683459759204e-4,7.861863394462475e-4
LAGUNA BEACH,Total,trans-Nonachlor,2.595187588274449e-5,1.1733190138016244e-4,1.4328377726290694e-4
SAN JUAN CAPISTRANO,Total,trans-Nonachlor,1.6286058365043597e-4,1.630910159797307e-4,3.259515996301667e-4
DANA POINT,Total,trans-Nonachlor,2.8498160998538215e-4,5.383470229256619e-4,8.23328632911044e-4
SAN CLEMENTE,Total,trans-Nonachlor,2.7720446583354976e-4,7.64736845190604e-4,0.0010419413110241537
MISSION VIEJO,Total,Trichloronate,5.868358955614304e-4,0.001275748084582424,0.0018625839801438542
LAGUNA WOODS,Total,Trichloronate,7.961015399558484e-5,0,7.961015399558484e-5
LAGUNA NIGUEL,Total,Trichloronate,7.02219381610161e-4,0.005741117590051298,0.006443336971661459
ALISO VIEJO,Total,Trichloronate,2.2419269235789626e-4,0.007039139821145631,0.007263332513503528
RANCHO SANTA MARGARITA,Total,Trichloronate,0.001096991157399602,5.351896748602852e-4,0.0016321808322598873
ORANGE CO,Total,Trichloronate,0.0025145882732696746,0.003111456999024728,0.005626045272294402
LAGUNA HILLS,Total,Trichloronate,4.258823135844797e-5,0.001854145413698326,0.001896733645056774
LAKE FOREST,Total,Trichloronate,1.7491799347032705e-4,6.112683459759204e-4,7.861863394462475e-4
LAGUNA BEACH,Total,Trichloronate,2.595187588274449e-5,1.1733190138016244e-4,1.4328377726290694e-4
SAN JUAN CAPISTRANO,Total,Trichloronate,1.6286058365043597e-4,1.630910159797307e-4,3.259515996301667e-4
DANA POINT,Total,Trichloronate,2.8498160998538215e-4,5.383470229256619e-4,8.23328632911044e-4
SAN CLEMENTE,Total,Trichloronate,2.7720446583354976e-4,7.64736845190604e-4,0.0010419413110241537
MISSION VIEJO,Total,"Arsenic, Total",2.6421955413779012,5.873756806098244,8.515952347476146
LAGUNA WOODS,Total,"Arsenic, Total",0.48288610104545143,0,0.48288610104545143
MISSION VIEJO,Dissolved,"Arsenic, Total",2.4752685301200654,5.873756806098244,8.34902533621831
LAGUNA WOODS,Dissolved,"Arsenic, Total",0.48877266749140486,0,0.48877266749140486
LAGUNA NIGUEL,Total,"Arsenic, Total",1.300516177063106,16.846591928306776,18.14710810536988
ALISO VIEJO,Total,"Arsenic, Total",1.238160372702114,45.908390021034165,47.14655039373628
LAGUNA NIGUEL,Dissolved,"Arsenic, Total",1.2243258898466318,16.846591928306776,18.070917818153408
ALISO VIEJO,Dissolved,"Arsenic, Total",1.2170449260465255,45.908390021034165,47.12543494708069
RANCHO SANTA MARGARITA,Total,"Arsenic, Total",2.0415318044118043,1.9744676218952666,4.01599942630707
RANCHO SANTA MARGARITA,Dissolved,"Arsenic, Total",1.9295185663746104,1.9744676218952666,3.9039861882698768
ORANGE CO,Total,"Arsenic, Total",6.611887053668569,11.987999323385273,18.599886377053842
ORANGE CO,Dissolved,"Arsenic, Total",6.03818845259806,11.987999323385273,18.02618777598333
LAGUNA HILLS,Total,"Arsenic, Total",0.2576587997186103,11.310287023559788,11.567945823278398
LAKE FOREST,Total,"Arsenic, Total",0.9430393368427664,3.446025300439252,4.389064637282019
LAGUNA HILLS,Dissolved,"Arsenic, Total",0.2619176228544551,11.310287023559788,11.572204646414242
LAKE FOREST,Dissolved,"Arsenic, Total",0.9541303293202037,3.446025300439252,4.400155629759455
LAGUNA BEACH,Total,"Arsenic, Total",0.03549292370093917,0.16074470489082254,0.19623762859176172
LAGUNA BEACH,Dissolved,"Arsenic, Total",0.034992386088125535,0.16074470489082254,0.1957370909789481
SAN JUAN CAPISTRANO,Total,"Arsenic, Total",0.24928884930951264,0.3244491899146767,0.5737380392241893
DANA POINT,Total,"Arsenic, Total",0.5683869266793985,1.10293846321895,1.6713253898983487
SAN JUAN CAPISTRANO,Dissolved,"Arsenic, Total",0.23946497210082177,0.3244491899146767,0.5639141620154985
DANA POINT,Dissolved,"Arsenic, Total",0.5167677776525973,1.10293846321895,1.6197062408715475
SAN CLEMENTE,Total,"Arsenic, Total",1.0121639634397377,3.5321283037241034,4.544292267163841
SAN CLEMENTE,Dissolved,"Arsenic, Total",1.0166735644987472,3.5321283037241034,4.548801868222851
MISSION VIEJO,Total,"Cadmium, Total",3.8951644630542006,4.640533657668566,8.535698120722767
LAGUNA WOODS,Total,"Cadmium, Total",0.034853970616840285,0,0.034853970616840285
MISSION VIEJO,Dissolved,"Cadmium, Total",1.4957062866746402,4.640533657668566,6.136239944343206
LAGUNA WOODS,Dissolved,"Cadmium, Total",0.03206785865610905,0,0.03206785865610905
LAGUNA NIGUEL,Total,"Cadmium, Total",1.593923549164292,6.357443448983277,7.951366998147569
ALISO VIEJO,Total,"Cadmium, Total",0.19187477812123457,8.616735275178856,8.808610053300091
LAGUNA NIGUEL,Dissolved,"Cadmium, Total",1.0546130578208426,6.357443448983277,7.41205650680412
ALISO VIEJO,Dissolved,"Cadmium, Total",0.18449680703103022,8.616735275178856,8.801232082209886
RANCHO SANTA MARGARITA,Total,"Cadmium, Total",0.2523778263916202,1.1667134911954218,1.4190913175870419
RANCHO SANTA MARGARITA,Dissolved,"Cadmium, Total",0.15926252089108833,1.1667134911954218,1.32597601208651
ORANGE CO,Total,"Cadmium, Total",1.9630404659767493,11.05396956520185,13.0170100311786
ORANGE CO,Dissolved,"Cadmium, Total",1.9488790377167402,11.05396956520185,13.00284860291859
LAGUNA HILLS,Total,"Cadmium, Total",0.01895176295450935,0.7880118008217888,0.8069635637762982
LAKE FOREST,Total,"Cadmium, Total",0.03367293969408909,0.16045794081867915,0.19413088051276822
LAGUNA HILLS,Dissolved,"Cadmium, Total",0.017248233700171433,0.7880118008217888,0.8052600345219603
LAKE FOREST,Dissolved,"Cadmium, Total",0.03179686545095212,0.16045794081867915,0.19225480626963126
LAGUNA BEACH,Total,"Cadmium, Total",0.0025951875882744497,0.011733190138016244,0.014328377726290694
LAGUNA BEACH,Dissolved,"Cadmium, Total",0.0025951875882744497,0.011733190138016244,0.014328377726290694
SAN JUAN CAPISTRANO,Total,"Cadmium, Total",0.016286058365043602,0.01630910159797307,0.03259515996301667
DANA POINT,Total,"Cadmium, Total",0.45609305589986315,0.3393829357027194,0.7954759916025825
SAN JUAN CAPISTRANO,Dissolved,"Cadmium, Total",0.016286058365043602,0.01630910159797307,0.03259515996301667
DANA POINT,Dissolved,"Cadmium, Total",0.3574948705031593,0.3393829357027194,0.6968778062058787
SAN CLEMENTE,Total,"Cadmium, Total",0.9790236047611451,48.09047650981114,49.069500114572286
SAN CLEMENTE,Dissolved,"Cadmium, Total",0.9561130152734252,48.09047650981114,49.04658952508456
MISSION VIEJO,Total,"Calcium, Total",201.3500722415365,399.5217751550624,600.8718473965989
LAGUNA WOODS,Total,"Calcium, Total",21.12309769796759,0,21.12309769796759
LAGUNA NIGUEL,Total,"Calcium, Total",198.71877614204408,1334.0921999881705,1532.8109761302146
ALISO VIEJO,Total,"Calcium, Total",38.76418849642965,1334.7968885847406,1373.5610770811702
RANCHO SANTA MARGARITA,Total,"Calcium, Total",155.39688222707824,86.90333484713476,242.30021707421298
ORANGE CO,Total,"Calcium, Total",430.47594635540577,623.991588807984,1054.4675351633898
LAGUNA HILLS,Total,"Calcium, Total",11.413646004064057,496.9109708711514,508.32461687521544
LAKE FOREST,Total,"Calcium, Total",42.205433235243206,152.66426940748616,194.86970264272935
LAGUNA BEACH,Total,"Calcium, Total",7.948852291041158,35.6102320688793,43.559084359920455
SAN JUAN CAPISTRANO,Total,"Calcium, Total",39.198638094701465,33.11155351928482,72.31019161398629
DANA POINT,Total,"Calcium, Total",69.77262856270498,92.81102675238412,162.58365531508912
SAN CLEMENTE,Total,"Calcium, Total",57.47352524962158,236.8772377977896,294.3507630474112
MISSION VIEJO,Total,Chromium 6+,0.026940307706854162,0.05011867475145237,0.07705898245830653
LAGUNA WOODS,Total,Chromium 6+,0.017555479428986533,0,0.017555479428986533
MISSION VIEJO,Dissolved,Chromium 6+,0.009211969342291224,0.05011867475145237,0.05933064409374359
LAGUNA WOODS,Dissolved,Chromium 6+,0.01654212169616143,0,0.01654212169616143
LAGUNA NIGUEL,Total,Chromium 6+,0.11244889456843557,0.7343162784227519,0.8467651729911875
ALISO VIEJO,Total,Chromium 6+,0.15156715634569168,2.917527924203166,3.0690950805488577
LAGUNA NIGUEL,Dissolved,Chromium 6+,0.08466526025054585,0.7343162784227519,0.8189815386732978
ALISO VIEJO,Dissolved,Chromium 6+,0.14709527677458534,2.917527924203166,3.0646232009777514
RANCHO SANTA MARGARITA,Total,Chromium 6+,0.0610382906495942,0.026105363029296138,0.08714365367889033
RANCHO SANTA MARGARITA,Dissolved,Chromium 6+,0.025658957039175354,0.026105363029296138,0.051764320068471495
ORANGE CO,Total,Chromium 6+,0.06066491149453437,0.7249192959824546,0.785584207476989
ORANGE CO,Dissolved,Chromium 6+,0.05999198164600995,0.7249192959824546,0.7849112776284646
LAGUNA HILLS,Total,Chromium 6+,0.009582352055650795,0.40513077289308425,0.414713124948735
LAKE FOREST,Total,Chromium 6+,0.04511727471345922,0.1416614391799196,0.18677871389337883
LAGUNA HILLS,Dissolved,Chromium 6+,0.00902870504799097,0.40513077289308425,0.4141594779410752
LAKE FOREST,Dissolved,Chromium 6+,0.038106743714844564,0.1416614391799196,0.17976818289476418
LAGUNA BEACH,Total,Chromium 6+,0.0017971283980513038,0.005796195928180024,0.007593324326231328
LAGUNA BEACH,Dissolved,Chromium 6+,0.001455103030812813,0.005796195928180024,0.007251298958992836
SAN JUAN CAPISTRANO,Total,Chromium 6+,0.01693617043370424,0.036491614825464744,0.05342778525916898
DANA POINT,Total,Chromium 6+,0.03206237712129145,0.09619107698918168,0.12825345411047312
SAN JUAN CAPISTRANO,Dissolved,Chromium 6+,0.01764674553266637,0.036491614825464744,0.05413836035813112
DANA POINT,Dissolved,Chromium 6+,0.022079189101301626,0.09619107698918168,0.1182702660904833
SAN CLEMENTE,Total,Chromium 6+,0.007326285141651714,0.04374294754490255,0.051069232686554264
SAN CLEMENTE,Dissolved,Chromium 6+,0.006521344222584557,0.04374294754490255,0.050264291767487104
MISSION VIEJO,Total,"Chromium, Total",0.281456778138928,0.3809525530350293,0.6624093311739573
LAGUNA WOODS,Total,"Chromium, Total",0.03255718518004559,0,0.03255718518004559
MISSION VIEJO,Dissolved,"Chromium, Total",0.21367900845050333,0.3809525530350293,0.5946315614855326
LAGUNA WOODS,Dissolved,"Chromium, Total",0.03167810568194554,0,0.03167810568194554
LAGUNA NIGUEL,Total,"Chromium, Total",0.39274654953665245,2.0967559894100396,2.489502538946692
ALISO VIEJO,Total,"Chromium, Total",0.21727171758712563,4.835497993803653,5.052769711390779
LAGUNA NIGUEL,Dissolved,"Chromium, Total",0.30688295746225186,2.0967559894100396,2.4036389468722916
ALISO VIEJO,Dissolved,"Chromium, Total",0.18594523757762335,4.835497993803653,5.0214432313812765
RANCHO SANTA MARGARITA,Total,"Chromium, Total",0.5036033921173253,0.1623966169654178,0.6660000090827431
RANCHO SANTA MARGARITA,Dissolved,"Chromium, Total",0.1796470989985057,0.1623966169654178,0.34204371596392347
ORANGE CO,Total,"Chromium, Total",0.9869356204172682,1.3481359778586828,2.335071598275951
ORANGE CO,Dissolved,"Chromium, Total",0.7977957975789355,1.3481359778586828,2.145931775437618
LAGUNA HILLS,Total,"Chromium, Total",0.017461174856963673,0.750928892547822,0.7683900674047857
LAKE FOREST,Total,"Chromium, Total",0.08835847518378148,0.20905377432376482,0.2974122495075463
LAGUNA HILLS,Dissolved,"Chromium, Total",0.01703529254337919,0.750928892547822,0.7679641850912012
LAKE FOREST,Dissolved,"Chromium, Total",0.06484655189245472,0.20905377432376482,0.2739003262162195
LAGUNA BEACH,Total,"Chromium, Total",0.0060154412606593585,0.015722474784941768,0.021737916045601127
LAGUNA BEACH,Dissolved,"Chromium, Total",0.0025951875882744497,0.015722474784941768,0.018317662373216217
SAN JUAN CAPISTRANO,Total,"Chromium, Total",0.07925423807425798,0.07189595621106462,0.15115019428532261
DANA POINT,Total,"Chromium, Total",0.17779737124453565,0.25150899977308266,0.4293063710176183
SAN JUAN CAPISTRANO,Dissolved,"Chromium, Total",0.06797929911669288,0.07189595621106462,0.13987525532775752
DANA POINT,Dissolved,"Chromium, Total",0.10323160300608251,0.25150899977308266,0.3547406027791652
SAN CLEMENTE,Total,"Chromium, Total",0.1797186880947499,0.44880493602123583,0.6285236241159857
SAN CLEMENTE,Dissolved,"Chromium, Total",0.09485712188873954,0.44880493602123583,0.5436620579099753
MISSION VIEJO,Total,"Copper, Total",3.031207164612863,6.649836890885884,9.681044055498747
LAGUNA WOODS,Total,"Copper, Total",0.40476955029646206,0,0.40476955029646206
MISSION VIEJO,Dissolved,"Copper, Total",1.749420838959941,6.649836890885884,8.399257729845825
LAGUNA WOODS,Dissolved,"Copper, Total",0.25409353770300264,0,0.25409353770300264
LAGUNA NIGUEL,Total,"Copper, Total",4.8811848711588794,29.405286656543993,34.28647152770287
ALISO VIEJO,Total,"Copper, Total",1.0313577337912991,30.13631735927974,31.16767509307104
LAGUNA NIGUEL,Dissolved,"Copper, Total",3.223635988408729,29.405286656543993,32.62892264495272
ALISO VIEJO,Dissolved,"Copper, Total",0.7869287138258959,30.13631735927974,30.923246073105638
RANCHO SANTA MARGARITA,Total,"Copper, Total",5.1194276715264735,2.551707914066003,7.671135585592476
RANCHO SANTA MARGARITA,Dissolved,"Copper, Total",4.279858538250245,2.551707914066003,6.831566452316248
ORANGE CO,Total,"Copper, Total",6.303283040189116,11.767974864168524,18.07125790435764
ORANGE CO,Dissolved,"Copper, Total",4.301076990210361,11.767974864168524,16.069051854378884
LAGUNA HILLS,Total,"Copper, Total",0.21507056836016225,7.555642560820678,7.77071312918084
LAKE FOREST,Total,"Copper, Total",0.7873237639812247,2.1852843368639157,2.9726081008451404
LAGUNA HILLS,Dissolved,"Copper, Total",0.13202351721118874,7.555642560820678,7.687666078031866
LAKE FOREST,Dissolved,"Copper, Total",0.3822256080181355,2.1852843368639157,2.567509944882051
LAGUNA BEACH,Total,"Copper, Total",0.049633612739561385,0.2155973687860485,0.26523098152560987
LAGUNA BEACH,Dissolved,"Copper, Total",0.04526161692112583,0.2155973687860485,0.2608589857071743
SAN JUAN CAPISTRANO,Total,"Copper, Total",0.9024591497443826,0.9673335885297775,1.86979273827416
DANA POINT,Total,"Copper, Total",2.2126402548634685,3.505984986803373,5.7186252416668415
SAN JUAN CAPISTRANO,Dissolved,"Copper, Total",0.7168498151450925,0.9673335885297775,1.68418340367487
DANA POINT,Dissolved,"Copper, Total",1.437151910584109,3.505984986803373,4.9431368973874825
SAN CLEMENTE,Total,"Copper, Total",1.0242744715068954,3.2979276448844805,4.3222021163913755
SAN CLEMENTE,Dissolved,"Copper, Total",0.8273713651340795,3.2979276448844805,4.12529901001856
MISSION VIEJO,Total,Dissolved Organic Carbon,5.2012147182711965,12.18339420776215,17.384608926033348
LAGUNA WOODS,Total,Dissolved Organic Carbon,0.33837966884837056,0,0.33837966884837056
LAGUNA NIGUEL,Total,Dissolved Organic Carbon,6.6404165908638095,47.65127599742579,54.2916925882896
ALISO VIEJO,Total,Dissolved Organic Carbon,1.7659624713210078,56.97303792739746,58.739000398718474
RANCHO SANTA MARGARITA,Total,Dissolved Organic Carbon,11.44279462025809,5.363365098778431,16.806159719036522
ORANGE CO,Total,Dissolved Organic Carbon,29.76220506246173,28.880988358804526,58.64319342126626
LAGUNA HILLS,Total,Dissolved Organic Carbon,0.14905880975456792,6.48950894794414,6.638567757698707
LAKE FOREST,Total,Dissolved Organic Carbon,0.9386541274954968,2.9188063520350203,3.857460479530517
LAGUNA BEACH,Total,Dissolved Organic Carbon,0.15244925376850604,0.6834583255394461,0.8359075793079521
SAN JUAN CAPISTRANO,Total,Dissolved Organic Carbon,1.5081157272302033,1.630910159797307,3.1390258870275103
DANA POINT,Total,Dissolved Organic Carbon,2.8814101652910478,5.172617645277403,8.054027810568451
SAN CLEMENTE,Total,Dissolved Organic Carbon,3.86161999806238,11.08868425526376,14.95030425332614
MISSION VIEJO,Total,"Hardness as CaCO3, Total",725.3918523803814,1477.209969606065,2202.6018219864463
LAGUNA WOODS,Total,"Hardness as CaCO3, Total",82.22782070128336,0,82.22782070128336
LAGUNA NIGUEL,Total,"Hardness as CaCO3, Total",982.0402817442105,6242.747739482032,7224.788021226243
ALISO VIEJO,Total,"Hardness as CaCO3, Total",146.84310603055562,5129.333198421057,5276.176304451613
RANCHO SANTA MARGARITA,Total,"Hardness as CaCO3, Total",596.1166652584446,318.74367921321846,914.8603444716631
ORANGE CO,Total,"Hardness as CaCO3, Total",1858.6923438097924,2909.101170623869,4767.793514433662
LAGUNA HILLS,Total,"Hardness as CaCO3, Total",44.29176061278589,1928.311230246259,1972.602990859045
LAKE FOREST,Total,"Hardness as CaCO3, Total",142.2297106176503,540.9724861886896,683.2021968063399
LAGUNA BEACH,Total,"Hardness as CaCO3, Total",59.77743050941993,266.9300756398696,326.70750614928954
SAN JUAN CAPISTRANO,Total,"Hardness as CaCO3, Total",179.01288178033346,153.16285038196457,332.175732162298
DANA POINT,Total,"Hardness as CaCO3, Total",331.19913181605074,447.54582505886697,778.7449568749178
SAN CLEMENTE,Total,"Hardness as CaCO3, Total",236.60958346002272,2116.98277169889,2353.5923551589126
MISSION VIEJO,Total,"Iron, Total",130.89292045609687,125.10836216138303,256.0012826174799
LAGUNA WOODS,Total,"Iron, Total",6.711212810066103,0,6.711212810066103
MISSION VIEJO,Dissolved,"Iron, Total",26.421288193348985,125.10836216138303,151.529650354732
LAGUNA WOODS,Dissolved,"Iron, Total",1.634178917212263,0,1.634178917212263
LAGUNA NIGUEL,Total,"Iron, Total",130.58171487375012,389.09119667120393,519.6729115449541
ALISO VIEJO,Total,"Iron, Total",20.291482485707476,580.1733136796872,600.4647961653947
LAGUNA NIGUEL,Dissolved,"Iron, Total",27.397607341315894,389.09119667120393,416.48880401251984
ALISO VIEJO,Dissolved,"Iron, Total",5.853243115261079,580.1733136796872,586.0265567949483
RANCHO SANTA MARGARITA,Total,"Iron, Total",512.9933861637965,53.48551813134976,566.4789042951462
RANCHO SANTA MARGARITA,Dissolved,"Iron, Total",60.192405064579695,53.48551813134976,113.67792319592945
ORANGE CO,Total,"Iron, Total",449.5051489536492,232.65668786255873,682.1618368162079
ORANGE CO,Dissolved,"Iron, Total",87.84516639648722,232.65668786255873,320.50185425904596
LAGUNA HILLS,Total,"Iron, Total",1.4905880975456793,27.81218120547489,29.30276930302057
LAKE FOREST,Total,"Iron, Total",30.701228150706783,34.47553471304192,65.1767628637487
LAGUNA HILLS,Dissolved,"Iron, Total",0.4258823135844798,27.81218120547489,28.23806351905937
LAKE FOREST,Dissolved,"Iron, Total",1.7491799347032708,34.47553471304192,36.22471464774519
LAGUNA BEACH,Total,"Iron, Total",2.119650851548984,4.693276055206498,6.812926906755482
LAGUNA BEACH,Dissolved,"Iron, Total",0.5119198829132448,4.693276055206498,5.205195938119743
SAN JUAN CAPISTRANO,Total,"Iron, Total",28.125384108757743,26.045635251962985,54.17101936072073
DANA POINT,Total,"Iron, Total",92.81603849971673,81.0391718510763,173.85521035079302
SAN JUAN CAPISTRANO,Dissolved,"Iron, Total",5.813983853948506,26.045635251962985,31.85961910591149
DANA POINT,Dissolved,"Iron, Total",15.628355100155563,81.0391718510763,96.66752695123186
SAN CLEMENTE,Total,"Iron, Total",83.67233546864851,62.2410821224575,145.913417591106
SAN CLEMENTE,Dissolved,"Iron, Total",11.606774146265975,62.2410821224575,73.84785626872348
MISSION VIEJO,Total,"Lead, Total",0.09599384698021901,0.174959737314161,0.27095358429438
LAGUNA WOODS,Total,"Lead, Total",0.008359309598650642,0,0.008359309598650642
MISSION VIEJO,Dissolved,"Lead, Total",0.05868358955614304,0.174959737314161,0.23364332687030404
LAGUNA WOODS,Dissolved,"Lead, Total",0.008342714007021803,0,0.008342714007021803
LAGUNA NIGUEL,Total,"Lead, Total",0.0740724126463607,0.6720484708354169,0.7461208834817775
ALISO VIEJO,Total,"Lead, Total",0.02964585622897498,1.1946984529777727,1.2243443092067476
LAGUNA NIGUEL,Dissolved,"Lead, Total",0.07022193816101611,0.6720484708354169,0.7422704089964329
ALISO VIEJO,Dissolved,"Lead, Total",0.030984679133230077,1.1946984529777727,1.2256831321110027
RANCHO SANTA MARGARITA,Total,"Lead, Total",0.10969911573996023,0.05351896748602853,0.16321808322598877
RANCHO SANTA MARGARITA,Dissolved,"Lead, Total",0.10969911573996023,0.05351896748602853,0.16321808322598877
ORANGE CO,Total,"Lead, Total",0.25145882732696756,0.3111456999024728,0.5626045272294404
ORANGE CO,Dissolved,"Lead, Total",0.25145882732696756,0.3111456999024728,0.5626045272294404
LAGUNA HILLS,Total,"Lead, Total",0.004258823135844797,0.1854145413698326,0.1896733645056774
LAKE FOREST,Total,"Lead, Total",0.07765938392122701,0.10636069219981016,0.18402007612103716
LAGUNA HILLS,Dissolved,"Lead, Total",0.004258823135844797,0.1854145413698326,0.1896733645056774
LAKE FOREST,Dissolved,"Lead, Total",0.01749179934703271,0.10636069219981016,0.12385249154684287
LAGUNA BEACH,Total,"Lead, Total",0.0025951875882744497,0.011733190138016244,0.014328377726290694
LAGUNA BEACH,Dissolved,"Lead, Total",0.0025951875882744497,0.011733190138016244,0.014328377726290694
SAN JUAN CAPISTRANO,Total,"Lead, Total",0.01645346221972,0.023648197317060953,0.04010165953678095
DANA POINT,Total,"Lead, Total",0.03100200887858329,0.06998511298033605,0.10098712185891934
SAN JUAN CAPISTRANO,Dissolved,"Lead, Total",0.016286058365043602,0.023648197317060953,0.039934255682104555
DANA POINT,Dissolved,"Lead, Total",0.02849816099853822,0.06998511298033605,0.09848327397887427
SAN CLEMENTE,Total,"Lead, Total",0.02772044658335498,0.0764736845190604,0.10419413110241539
SAN CLEMENTE,Dissolved,"Lead, Total",0.02772044658335498,0.0764736845190604,0.10419413110241539
MISSION VIEJO,Total,"Magnesium, Total",54.34825570982566,116.93294318601735,171.281198895843
LAGUNA WOODS,Total,"Magnesium, Total",7.152137688339573,0,7.152137688339573
LAGUNA NIGUEL,Total,"Magnesium, Total",117.93842093164535,706.6956933503772,824.6341142820226
ALISO VIEJO,Total,"Magnesium, Total",12.167300776231782,436.82262052596866,448.98992130220046
RANCHO SANTA MARGARITA,Total,"Magnesium, Total",50.60432761821131,24.718117411761465,75.32244502997277
ORANGE CO,Total,"Magnesium, Total",190.17833153757584,328.22537635783357,518.4037078954094
LAGUNA HILLS,Total,"Magnesium, Total",3.8308114106923954,166.78037996216443,170.61119137285684
LAKE FOREST,Total,"Magnesium, Total",8.936216617145885,38.75441313487335,47.690629752019234
LAGUNA BEACH,Total,"Magnesium, Total",9.691673433288063,43.207472683244816,52.899146116532876
SAN JUAN CAPISTRANO,Total,"Magnesium, Total",19.68724968628441,17.10824757627375,36.79549726255816
DANA POINT,Total,"Magnesium, Total",38.07639509959548,52.385651555857955,90.46204665545343
SAN CLEMENTE,Total,"Magnesium, Total",22.626136356952525,371.10767254987036,393.7338089068229
MISSION VIEJO,Total,"Manganese, Total",323.1735555873871,401.2227726011723,724.3963281885594
LAGUNA WOODS,Total,"Manganese, Total",25.782754581949153,0,25.782754581949153
MISSION VIEJO,Dissolved,"Manganese, Total",258.2858032127456,401.2227726011723,659.5085758139179
LAGUNA WOODS,Dissolved,"Manganese, Total",25.790808948649342,0,25.790808948649342
LAGUNA NIGUEL,Total,"Manganese, Total",231.30998530601957,906.8095233486025,1138.119508654622
ALISO VIEJO,Total,"Manganese, Total",14.860738223347328,654.6620006784849,669.5227389018322
LAGUNA NIGUEL,Dissolved,"Manganese, Total",204.7039730832616,906.8095233486025,1111.513496431864
ALISO VIEJO,Dissolved,"Manganese, Total",13.172228798735178,654.6620006784849,667.8342294772201
RANCHO SANTA MARGARITA,Total,"Manganese, Total",772.0686097187216,64.71972282417592,836.7883325428976
RANCHO SANTA MARGARITA,Dissolved,"Manganese, Total",163.47352520020007,64.71972282417592,228.19324802437598
ORANGE CO,Total,"Manganese, Total",245.14811480584794,943.877149173789,1189.025263979637
ORANGE CO,Dissolved,"Manganese, Total",133.93521677597218,943.877149173789,1077.8123659497612
LAGUNA HILLS,Total,"Manganese, Total",13.202351721118871,579.420441780727,592.6227935018458
LAKE FOREST,Total,"Manganese, Total",23.62872113913663,111.02161333787656,134.6503344770132
LAGUNA HILLS,Dissolved,"Manganese, Total",13.415292877911114,579.420441780727,592.8357346586381
LAKE FOREST,Dissolved,"Manganese, Total",18.678576855156688,111.02161333787656,129.70019019303325
LAGUNA BEACH,Total,"Manganese, Total",1.7846279600072132,7.611907102038039,9.396535062045253
LAGUNA BEACH,Dissolved,"Manganese, Total",1.6086819684303029,7.611907102038039,9.220589070468343
SAN JUAN CAPISTRANO,Total,"Manganese, Total",6.4071799028481955,4.91719413178888,11.324374034637074
DANA POINT,Total,"Manganese, Total",95.12510102075099,71.31752186207707,166.44262288282806
SAN JUAN CAPISTRANO,Dissolved,"Manganese, Total",4.484384883314362,4.91719413178888,9.401579015103241
DANA POINT,Dissolved,"Manganese, Total",83.92249810044518,71.31752186207707,155.24001996252224
SAN CLEMENTE,Total,"Manganese, Total",97.3211173419088,3981.482894352819,4078.8040116947277
SAN CLEMENTE,Dissolved,"Manganese, Total",80.75492582046702,3981.482894352819,4062.2378201732863
MISSION VIEJO,Total,MBAS,26.53354261151367,57.86428812213137,84.39783073364504
LAGUNA WOODS,Total,MBAS,4.285769214104203,0,4.285769214104203
LAGUNA NIGUEL,Total,MBAS,39.88347953057744,270.4066384914162,310.29011802199364
ALISO VIEJO,Total,MBAS,48.68057163769096,1890.009041977602,1938.689613615293
RANCHO SANTA MARGARITA,Total,MBAS,104.73065195406555,35.96474615061116,140.6953981046767
ORANGE CO,Total,MBAS,165.0377078711922,172.35834165650138,337.39604952769355
LAGUNA HILLS,Total,MBAS,2.2145880306392947,96.41556151231295,98.63014954295224
LAKE FOREST,Total,MBAS,5.639299950875633,23.533831320072935,29.173131270948566
LAGUNA BEACH,Total,MBAS,0.6487968970686124,2.933297534504061,3.5820944315726733
SAN JUAN CAPISTRANO,Total,MBAS,14.541879498005374,8.820505780903769,23.362385278909144
DANA POINT,Total,MBAS,20.487212931947813,37.107491223090264,57.59470415503807
SAN CLEMENTE,Total,MBAS,20.092667669870796,42.36642122355947,62.45908889343026
MISSION VIEJO,Total,"Mercury, Total",0.01467089738903576,0.0318937021145606,0.04656459950359636
LAGUNA WOODS,Total,"Mercury, Total",0.0019902538498896213,0,0.0019902538498896213
MISSION VIEJO,Dissolved,"Mercury, Total",0.01467089738903576,0.0318937021145606,0.04656459950359636
LAGUNA WOODS,Dissolved,"Mercury, Total",0.0020948060771513125,0,0.0020948060771513125
LAGUNA NIGUEL,Total,"Mercury, Total",0.01755548454025403,0.1435279397512825,0.16108342429153652
