Station,Sample Type,Parameter,Qualifier,ResultAvg,Units,JURISDICTI3,Qadj_Qall,LoadQadj_Qall,LoadsPoundsQS
M02-032-1,Total,Dimethoate,<,5,ng/L,SAN CLEMENTE,3628866.1607999997,18144330.803999998,0.0011327126283327464
SC1-2,Total,Dimethoate,<,5,ng/L,NA,NA,NA,NA
M02-085-1 (M02P06),Total,Dimethoate,<,5,ng/L,ORANGE CO,174.54166027466977,872.7083013733488,5.4481354230958313e-8
M02-085-1 (M02P06),Total,Dimethoate,<,5,ng/L,SAN CLEMENTE,251732.86631957273,1258664.3315978637,7.857578207946873e-5
M02-085-2,Total,Dimethoate,<,5,ng/L,SAN CLEMENTE,550464.336,2752321.68,1.7182168677627472e-4
L01-726-5,Total,Dimethoate,<,5,ng/L,DANA POINT,111410.6356577293,557053.1782886465,3.4775665000625995e-5
L01-726-5,Total,Dimethoate,<,5,ng/L,SAN JUAN CAPISTRANO,7448.763165562618,37243.815827813094,2.3250535371722114e-6
L04-266-5,Total,Disulfoton,<,1,ng/L,MISSION VIEJO,4000029.057504,4000029.057504,2.497134491250491e-4
I01-11343-2 (I02P18),Total,Disulfoton,<,1,ng/L,LAGUNA WOODS,26583.60972323406,26583.60972323406,1.6595591628839888e-6
L03-418-8,Total,Disulfoton,<,1,ng/L,LAGUNA NIGUEL,188453.84949148304,188453.84949148304,1.1764779725569292e-5
L03-418-8,Total,Disulfoton,<,1,ng/L,MISSION VIEJO,1719639.2671055028,1719639.2671055028,1.0735348330387904e-4
K01-12177-1 (K01P07),Total,Disulfoton,<,1,ng/L,LAGUNA NIGUEL,1099058.44356,1099058.44356,6.861192026005707e-5
J03-9221-1 (J03P02),Total,Disulfoton,<,1,ng/L,LAGUNA NIGUEL,2363508.1934956796,2363508.1934956796,1.4754887390778157e-4
J01-9224-1 (J01P24),Total,Disulfoton,<,1,ng/L,ALISO VIEJO,2634.1015151823053,2634.1015151823053,1.6444144911090647e-7
J01-9224-1 (J01P24),Total,Disulfoton,<,1,ng/L,LAGUNA NIGUEL,158150.60433060143,158150.60433060143,9.873011500883559e-6
J01-9224-2 (J01P25),Total,Disulfoton,<,1,ng/L,ALISO VIEJO,5993.861828325905,5993.861828325905,3.741842594674046e-7
J01-9224-2 (J01P25),Total,Disulfoton,<,1,ng/L,LAGUNA NIGUEL,359869.5285508992,359869.5285508992,2.2465902101602547e-5
L03-662-3 (L03P16),Total,Disulfoton,<,1,ng/L,MISSION VIEJO,257898.81600000005,257898.81600000005,1.6100083760094538e-5
L03-214-2 (L03P18),Total,Disulfoton,<,1,ng/L,MISSION VIEJO,1863878.8123590364,1863878.8123590364,1.1635805647764591e-4
L03-214-2 (L03P18),Total,Disulfoton,<,1,ng/L,RANCHO SANTA MARGARITA,88783.6516800166,88783.6516800166,5.5425777083649925e-6
L03-316-3 (L03P12),Total,Disulfoton,<,1,ng/L,MISSION VIEJO,893435.1835532822,893435.1835532822,5.5775290141011254e-5
J01-9992-1 (J01P27),Total,Disulfoton,<,1,ng/L,ALISO VIEJO,432180.7921682628,432180.7921682628,2.698014307057943e-5
J01-9992-1 (J01P27),Total,Disulfoton,<,1,ng/L,ORANGE CO,1267.6285979957179,1267.6285979957179,7.913540248444669e-8
J01-9131-1 (J01P28),Total,Disulfoton,<,1,ng/L,ALISO VIEJO,236560.03199999995,236560.03199999995,1.4767948099035252e-5
J01-9007-1 (J02P05),Total,Disulfoton,<,1,ng/L,ALISO VIEJO,677326.4713948012,677326.4713948012,4.2284075171502815e-5
J01-9007-1 (J02P05),Total,Disulfoton,<,1,ng/L,ORANGE CO,12455.793598780088,12455.793598780088,7.775891465853366e-7
J06-10011-1 (J06P01),Total,Disulfoton,<,1,ng/L,ALISO VIEJO,486377.92818020063,486377.92818020063,3.036355693374906e-5
J06-10011-1 (J06P01),Total,Disulfoton,<,1,ng/L,LAGUNA HILLS,682198.5901776025,682198.5901776025,4.258823135844797e-5
J06-10011-1 (J06P01),Total,Disulfoton,<,1,ng/L,LAGUNA WOODS,1248649.7842748633,1248649.7842748633,7.795059483270086e-5
J06-10011-1 (J06P01),Total,Disulfoton,<,1,ng/L,LAKE FOREST,751296.2870919254,751296.2870919254,4.690185607842429e-5
J06-9079-1 (J06P03),Total,Disulfoton,<,1,ng/L,ALISO VIEJO,751510.5920908037,751510.5920908037,4.6915234691345677e-05
J01-9082-2,Total,Disulfoton,<,1,ng/L,ALISO VIEJO,998641.6316034046,998641.6316034046,6.234310868310571e-5
J01-9082-2,Total,Disulfoton,<,1,ng/L,ORANGE CO,21969.628370704308,21969.628370704308,1.3715179558889038e-6
I01-11010-1,Total,Disulfoton,<,1,ng/L,LAGUNA BEACH,202915.75420800003,202915.75420800003,1.2667606194018182e-5
I00-11468-1,Total,Disulfoton,<,1,ng/L,LAGUNA BEACH,212793.76400754126,212793.76400754126,1.3284269688726309e-5
I00-11468-1,Total,Disulfoton,<,1,ng/L,ORANGE CO,19089.643866775274,19089.643866775274,1.1917265459856037e-6
J01-10004-1 (J01P01),Total,Disulfoton,<,1,ng/L,LAKE FOREST,2050623.5094314318,2050623.5094314318,1.2801613739190276e-4
L01-749-2,Total,Disulfoton,<,1,ng/L,NA,NA,NA,NA
L05-503-1,Total,Disulfoton,<,1,ng/L,SAN JUAN CAPISTRANO,1199564.4170879999,1199564.4170879999,7.488629800745487e-5
L01-724-4 (L01P03),Total,Disulfoton,<,1,ng/L,LAGUNA NIGUEL,468158.31861034513,468158.31861034513,2.922614480948831e-5
L01-724-4 (L01P03),Total,Disulfoton,<,1,ng/L,SAN JUAN CAPISTRANO,1145681.827242111,1145681.827242111,7.152252060364691e-5
L01-724-1 (L01S01),Total,Disulfoton,<,1,ng/L,DANA POINT,245138.73214270748,245138.73214270748,1.5303498409007695e-5
L01-724-1 (L01S01),Total,Disulfoton,<,1,ng/L,LAGUNA NIGUEL,174089.35162087894,174089.35162087894,1.0868034162811745e-5
L01-724-1 (L01S01),Total,Disulfoton,<,1,ng/L,SAN JUAN CAPISTRANO,256083.45119911397,256083.45119911397,1.598675433189975e-5
L01-728-5 (L01-DP),Total,Disulfoton,<,1,ng/L,DANA POINT,0,0,0
K01-12126-1 (K01S01),Total,Disulfoton,<,1,ng/L,DANA POINT,2401759.02142806,2401759.02142806,1.499367931047595e-4
K01-12126-1 (K01S01),Total,Disulfoton,<,1,ng/L,LAGUNA NIGUEL,6437196.487691939,6437196.487691939,4.0186071514196694e-4
K01-12159-2,Total,Disulfoton,<,1,ng/L,DANA POINT,1673540.3519999993,1673540.3519999993,1.044756244367484e-4
K01-12159-3,Total,Disulfoton,<,1,ng/L,DANA POINT,133122.52800000002,133122.52800000002,8.310561034741356e-6
L05-489-3,Total,Disulfoton,<,1,ng/L,ORANGE CO,29545076.777328,29545076.777328,0.0018444373579962641
L05-049-1,Total,Disulfoton,<,1,ng/L,ORANGE CO,6237821.599848001,6237821.599848001,3.894141578303318e-4
L02-374-1 (L02P50),Total,Disulfoton,<,1,ng/L,ORANGE CO,2819475.9723715195,2819475.9723715195,1.7601398881472743e-4
L01-404-1,Total,Disulfoton,<,1,ng/L,ORANGE CO,765057.1882060798,765057.1882060798,4.776092035792941e-5
L01-340-1,Total,Disulfoton,<,1,ng/L,ORANGE CO,106950.06735932868,106950.06735932868,6.6766690492791726e-6
L01-340-1,Total,Disulfoton,<,1,ng/L,RANCHO SANTA MARGARITA,1313.8942256581051,1313.8942256581051,8.20236688678712e-8
L02-246-1 (L11P01),Total,Disulfoton,<,1,ng/L,RANCHO SANTA MARGARITA,1257301.4399999997,1257301.4399999997,7.849069960711827e-5
L02-641-1,Total,Disulfoton,<,1,ng/L,ORANGE CO,4986.284926966567,4986.284926966567,3.1128334057903766e-7
L02-641-1,Total,Disulfoton,<,1,ng/L,RANCHO SANTA MARGARITA,843182.469984656,843182.469984656,5.2638118322328226e-5
L02-641-2,Total,Disulfoton,<,1,ng/L,ORANGE CO,20483.18968395988,20483.18968395988,1.2787226971435897e-6
L02-641-2,Total,Disulfoton,<,1,ng/L,RANCHO SANTA MARGARITA,3463714.3131314125,3463714.3131314125,2.1623244118520514e-4
L01-731-1 (L08TBN2),Total,Disulfoton,<,1,ng/L,ORANGE CO,723305.629006651,723305.629006651,4.515445782874375e-5
L01-731-1 (L08TBN2),Total,Disulfoton,<,1,ng/L,RANCHO SANTA MARGARITA,11606237.02728475,11606237.02728475,7.245531064353358e-4
L02-166-3 (L02P26),Total,Disulfoton,<,1,ng/L,ORANGE CO,1759.6301883248925,1759.6301883248925,1.0985003288584964e-7
L02-166-3 (L02P26),Total,Disulfoton,<,1,ng/L,RANCHO SANTA MARGARITA,311594.45914611226,311594.45914611226,1.9452190472381854e-5
L04-672-1,Total,Disulfoton,<,1,ng/L,MISSION VIEJO,665335.962144,665335.962144,4.153553275375055e-5
M01-042-1 (M01S01),Total,Disulfoton,<,1,ng/L,SAN CLEMENTE,9329.904,9329.904,5.824463958517786e-7
M02-032-1,Total,Disulfoton,<,1,ng/L,SAN CLEMENTE,3628866.1607999997,3628866.1607999997,2.265425256665493e-4
SC1-2,Total,Disulfoton,<,1,ng/L,NA,NA,NA,NA
M02-085-1 (M02P06),Total,Disulfoton,<,1,ng/L,ORANGE CO,174.54166027466977,174.54166027466977,1.0896270846191662e-8
M02-085-1 (M02P06),Total,Disulfoton,<,1,ng/L,SAN CLEMENTE,251732.86631957273,251732.86631957273,1.5715156415893748e-5
M02-085-2,Total,Disulfoton,<,1,ng/L,SAN CLEMENTE,550464.336,550464.336,3.436433735525494e-5
L01-726-5,Total,Disulfoton,<,1,ng/L,DANA POINT,111410.6356577293,111410.6356577293,6.955133000125197e-6
L01-726-5,Total,Disulfoton,<,1,ng/L,SAN JUAN CAPISTRANO,7448.763165562618,7448.763165562618,4.650107074344423e-7
L04-266-5,Total,Endosulfan-I,<,2.5,ng/L,MISSION VIEJO,4000029.057504,10000072.64376,6.242836228126228e-4
I01-11343-2 (I02P18),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA WOODS,26583.60972323406,66459.02430808515,4.148897907209971e-6
L03-418-8,Total,Endosulfan-I,<,2.5,ng/L,LAGUNA NIGUEL,188453.84949148304,471134.6237287076,2.9411949313923234e-5
L03-418-8,Total,Endosulfan-I,<,2.5,ng/L,MISSION VIEJO,1719639.2671055028,4299098.167763757,2.6838370825969755e-4
K01-12177-1 (K01P07),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA NIGUEL,1099058.44356,2747646.1089000003,1.715298006501427e-4
J03-9221-1 (J03P02),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA NIGUEL,2363508.1934956796,5908770.483739199,3.6887218476945393e-4
J01-9224-1 (J01P24),Total,Endosulfan-I,<,2.5,ng/L,ALISO VIEJO,2634.1015151823053,6585.253787955763,4.111036227772662e-7
J01-9224-1 (J01P24),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA NIGUEL,158150.60433060143,395376.51082650357,2.4682528752208892e-5
J01-9224-2 (J01P25),Total,Endosulfan-I,<,2.5,ng/L,ALISO VIEJO,5993.861828325905,14984.654570814762,9.354606486685115e-7
J01-9224-2 (J01P25),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA NIGUEL,359869.5285508992,899673.8213772479,5.616475525400636e-5
L03-662-3 (L03P16),Total,Endosulfan-I,<,2.5,ng/L,MISSION VIEJO,257898.81600000005,644747.0400000002,4.025020940023634e-5
L03-214-2 (L03P18),Total,Endosulfan-I,<,2.5,ng/L,MISSION VIEJO,1863878.8123590364,4659697.030897591,2.908951411941147e-4
L03-214-2 (L03P18),Total,Endosulfan-I,<,2.5,ng/L,RANCHO SANTA MARGARITA,88783.6516800166,221959.1292000415,1.3856444270912482e-5
L03-316-3 (L03P12),Total,Endosulfan-I,<,2.5,ng/L,MISSION VIEJO,893435.1835532822,2233587.9588832054,1.3943822535252814e-4
J01-9992-1 (J01P27),Total,Endosulfan-I,<,2.5,ng/L,ALISO VIEJO,432180.7921682628,1080451.980420657,6.745035767644857e-5
J01-9992-1 (J01P27),Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,1267.6285979957179,3169.0714949892945,1.978385062111167e-7
J01-9131-1 (J01P28),Total,Endosulfan-I,<,2.5,ng/L,ALISO VIEJO,236560.03199999995,591400.0799999998,3.691987024758813e-5
J01-9007-1 (J02P05),Total,Endosulfan-I,<,2.5,ng/L,ALISO VIEJO,677326.4713948012,1693316.1784870028,1.0571018792875703e-4
J01-9007-1 (J02P05),Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,12455.793598780088,31139.48399695022,1.9439728664633414e-6
J06-10011-1 (J06P01),Total,Endosulfan-I,<,2.5,ng/L,ALISO VIEJO,486377.92818020063,1215944.8204505015,7.590889233437264e-5
J06-10011-1 (J06P01),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA HILLS,682198.5901776025,1705496.4754440063,1.0647057839611994e-4
J06-10011-1 (J06P01),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA WOODS,1248649.7842748633,3121624.460687158,1.9487648708175215e-4
J06-10011-1 (J06P01),Total,Endosulfan-I,<,2.5,ng/L,LAKE FOREST,751296.2870919254,1878240.7177298134,1.1725464019606071e-4
J06-9079-1 (J06P03),Total,Endosulfan-I,<,2.5,ng/L,ALISO VIEJO,751510.5920908037,1878776.4802270092,1.1728808672836419e-4
J01-9082-2,Total,Endosulfan-I,<,2.5,ng/L,ALISO VIEJO,998641.6316034046,2496604.0790085117,1.558577717077643e-4
J01-9082-2,Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,21969.628370704308,54924.07092676077,3.42879488972226e-6
I01-11010-1,Total,Endosulfan-I,<,2.5,ng/L,LAGUNA BEACH,202915.75420800003,507289.38552000007,3.1669015485045454e-5
I00-11468-1,Total,Endosulfan-I,<,2.5,ng/L,LAGUNA BEACH,212793.76400754126,531984.4100188531,3.321067422181577e-5
I00-11468-1,Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,19089.643866775274,47724.10966693818,2.9793163649640095e-6
J01-10004-1 (J01P01),Total,Endosulfan-I,<,2.5,ng/L,LAKE FOREST,2050623.5094314318,5126558.77357858,3.2004034347975696e-4
L01-749-2,Total,Endosulfan-I,<,2.5,ng/L,NA,NA,NA,NA
L05-503-1,Total,Endosulfan-I,<,2.5,ng/L,SAN JUAN CAPISTRANO,1199564.4170879999,2998911.04272,1.872157450186372e-4
L01-724-4 (L01P03),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA NIGUEL,468158.31861034513,1170395.7965258628,7.306536202372077e-5
L01-724-4 (L01P03),Total,Endosulfan-I,<,2.5,ng/L,SAN JUAN CAPISTRANO,1145681.827242111,2864204.5681052776,1.7880630150911726e-4
L01-724-1 (L01S01),Total,Endosulfan-I,<,2.5,ng/L,DANA POINT,245138.73214270748,612846.8303567687,3.825874602251924e-5
L01-724-1 (L01S01),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA NIGUEL,174089.35162087894,435223.3790521973,2.7170085407029362e-5
L01-724-1 (L01S01),Total,Endosulfan-I,<,2.5,ng/L,SAN JUAN CAPISTRANO,256083.45119911397,640208.6279977849,3.9966885829749366e-5
L01-728-5 (L01-DP),Total,Endosulfan-I,<,2.5,ng/L,DANA POINT,0,0,0
K01-12126-1 (K01S01),Total,Endosulfan-I,<,2.5,ng/L,DANA POINT,2401759.02142806,6004397.5535701495,3.7484198276189877e-4
K01-12126-1 (K01S01),Total,Endosulfan-I,<,2.5,ng/L,LAGUNA NIGUEL,6437196.487691939,16092991.219229847,0.0010046517878549174
K01-12159-2,Total,Endosulfan-I,<,2.5,ng/L,DANA POINT,1673540.3519999993,4183850.879999998,2.61189061091871e-4
K01-12159-3,Total,Endosulfan-I,<,2.5,ng/L,DANA POINT,133122.52800000002,332806.32000000007,2.0776402586853386e-5
L05-489-3,Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,29545076.777328,73862691.94332,0.004611093394990661
L05-049-1,Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,6237821.599848001,15594553.999620004,9.735353945758297e-4
L02-374-1 (L02P50),Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,2819475.9723715195,7048689.930928798,4.400349720368186e-4
L01-404-1,Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,765057.1882060798,1912642.9705151995,1.1940230089482355e-4
L01-340-1,Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,106950.06735932868,267375.1683983217,1.6691672623197933e-5
L01-340-1,Total,Endosulfan-I,<,2.5,ng/L,RANCHO SANTA MARGARITA,1313.8942256581051,3284.7355641452627,2.0505917216967796e-7
L02-246-1 (L11P01),Total,Endosulfan-I,<,2.5,ng/L,RANCHO SANTA MARGARITA,1257301.4399999997,3143253.599999999,1.9622674901779568e-4
L02-641-1,Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,4986.284926966567,12465.712317416417,7.782083514475943e-7
L02-641-1,Total,Endosulfan-I,<,2.5,ng/L,RANCHO SANTA MARGARITA,843182.469984656,2107956.17496164,1.3159529580582057e-4
L02-641-2,Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,20483.18968395988,51207.9742098997,3.196806742858974e-6
L02-641-2,Total,Endosulfan-I,<,2.5,ng/L,RANCHO SANTA MARGARITA,3463714.3131314125,8659285.782828532,5.40581102963013e-4
L01-731-1 (L08TBN2),Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,723305.629006651,1808264.0725166276,1.1288614457185938e-4
L01-731-1 (L08TBN2),Total,Endosulfan-I,<,2.5,ng/L,RANCHO SANTA MARGARITA,11606237.02728475,29015592.568211876,0.0018113827660883393
L02-166-3 (L02P26),Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,1759.6301883248925,4399.075470812231,2.746250822146241e-7
L02-166-3 (L02P26),Total,Endosulfan-I,<,2.5,ng/L,RANCHO SANTA MARGARITA,311594.45914611226,778986.1478652806,4.8630476180954646e-5
L04-672-1,Total,Endosulfan-I,<,2.5,ng/L,MISSION VIEJO,665335.962144,1663339.90536,1.0383883188437638e-4
M01-042-1 (M01S01),Total,Endosulfan-I,<,2.5,ng/L,SAN CLEMENTE,9329.904,23324.760000000002,1.4561159896294467e-6
M02-032-1,Total,Endosulfan-I,<,2.5,ng/L,SAN CLEMENTE,3628866.1607999997,9072165.401999999,5.663563141663732e-4
SC1-2,Total,Endosulfan-I,<,2.5,ng/L,NA,NA,NA,NA
M02-085-1 (M02P06),Total,Endosulfan-I,<,2.5,ng/L,ORANGE CO,174.54166027466977,436.3541506866744,2.7240677115479157e-8
M02-085-1 (M02P06),Total,Endosulfan-I,<,2.5,ng/L,SAN CLEMENTE,251732.86631957273,629332.1657989318,3.9287891039734365e-5
M02-085-2,Total,Endosulfan-I,<,2.5,ng/L,SAN CLEMENTE,550464.336,1376160.84,8.591084338813736e-5
L01-726-5,Total,Endosulfan-I,<,2.5,ng/L,DANA POINT,111410.6356577293,278526.58914432325,1.7387832500312998e-5
L01-726-5,Total,Endosulfan-I,<,2.5,ng/L,SAN JUAN CAPISTRANO,7448.763165562618,18621.907913906547,1.1625267685861057e-6
L04-266-5,Total,Endosulfan-II,<,2.5,ng/L,MISSION VIEJO,4000029.057504,10000072.64376,6.242836228126228e-4
I01-11343-2 (I02P18),Total,Endosulfan-II,<,2.5,ng/L,LAGUNA WOODS,26583.60972323406,66459.02430808515,4.148897907209971e-6
L03-418-8,Total,Endosulfan-II,<,2.5,ng/L,LAGUNA NIGUEL,188453.84949148304,471134.6237287076,2.9411949313923234e-5
L03-418-8,Total,Endosulfan-II,<,2.5,ng/L,MISSION VIEJO,1719639.2671055028,4299098.167763757,2.6838370825969755e-4
K01-12177-1 (K01P07),Total,Endosulfan-II,<,2.5,ng/L,LAGUNA NIGUEL,1099058.44356,2747646.1089000003,1.715298006501427e-4
J03-9221-1 (J03P02),Total,Endosulfan-II,<,2.5,ng/L,LAGUNA NIGUEL,2363508.1934956796,5908770.483739199,3.6887218476945393e-4
J01-9224-1 (J01P24),Total,Endosulfan-II,<,2.5,ng/L,ALISO VIEJO,2634.1015151823053,6585.253787955763,4.111036227772662e-7
J01-9224-1 (J01P24),Total,Endosulfan-II,<,2.5,ng/L,LAGUNA NIGUEL,158150.60433060143,395376.51082650357,2.4682528752208892e-5
J01-9224-2 (J01P25),Total,Endosulfan-II,<,2.5,ng/L,ALISO VIEJO,5993.861828325905,14984.654570814762,9.354606486685115e-7
J01-9224-2 (J01P25),Total,Endosulfan-II,<,2.5,ng/L,LAGUNA NIGUEL,359869.5285508992,899673.8213772479,5.616475525400636e-5
L03-662-3 (L03P16),Total,Endosulfan-II,<,2.5,ng/L,MISSION VIEJO,257898.81600000005,644747.0400000002,4.025020940023634e-5
L03-214-2 (L03P18),Total,Endosulfan-II,<,2.5,ng/L,MISSION VIEJO,1863878.8123590364,4659697.030897591,2.908951411941147e-4
L03-214-2 (L03P18),Total,Endosulfan-II,<,2.5,ng/L,RANCHO SANTA MARGARITA,88783.6516800166,221959.1292000415,1.3856444270912482e-5
L03-316-3 (L03P12),Total,Endosulfan-II,<,2.5,ng/L,MISSION VIEJO,893435.1835532822,2233587.9588832054,1.3943822535252814e-4
J01-9992-1 (J01P27),Total,Endosulfan-II,<,2.5,ng/L,ALISO VIEJO,432180.7921682628,1080451.980420657,6.745035767644857e-5
J01-9992-1 (J01P27),Total,Endosulfan-II,<,2.5,ng/L,ORANGE CO,1267.6285979957179,3169.0714949892945,1.978385062111167e-7
J01-9131-1 (J01P28),Total,Endosulfan-II,<,2.5,ng/L,ALISO VIEJO,236560.03199999995,591400.0799999998,3.691987024758813e-5
J01-9007-1 (J02P05),Total,Endosulfan-II,<,2.5,ng/L,ALISO VIEJO,677326.4713948012,1693316.1784870028,1.0571018792875703e-4
J01-9007-1 (J02P05),Total,Endosulfan-II,<,2.5,ng/L,ORANGE CO,12455.793598780088,31139.48399695022,1.9439728664633414e-6
J06-10011-1 (J06P01),Total,Endosulfan-II,<,2.5,ng/L,ALISO VIEJO,486377.92818020063,1215944.8204505015,7.590889233437264e-5
J06-10011-1 (J06P01),Total,Endosulfan-II,<,2.5,ng/L,LAGUNA HILLS,682198.5901776025,1705496.4754440063,1.0647057839611994e-4
J06-10011-1 (J06P01),Total,Endosulfan-II,<,2.5,ng/L,LAGUNA WOODS,1248649.7842748633,3121624.460687158,1.9487648708175215e-4
J06-10011-1 (J06P01),Total,Endosulfan-II,<,2.5,ng/L,LAKE FOREST,751296.2870919254,1878240.7177298134,1.1725464019606071e-4
J06-9079-1 (J06P03),Total,Endosulfan-II,<,2.5,ng/L,ALISO VIEJO,751510.5920908037,1878776.4802270092,1.1728808672836419e-4
J01-9082-2,Total,Endosulfan-II,<,2.5,ng/L,ALISO VIEJO,998641.6316034046,2496604.0790085117,1.558577717077643e-4
J01-9082-2,Total,Endosulfan-II,<,2.5,ng/L,ORANGE CO,21969.628370704308,54924.07092676077,3.42879488972226e-6
I01-11010-1,Total,Endosulfan-II,<,2.5,ng/L,LAGUNA BEACH,202915.75420800003,507289.38552000007,3.1669015485045454e-5
I00-11468-1,Total,Endosulfan-II,<,2.5,ng/L,LAGUNA BEACH,212793.76400754126,531984.4100188531,3.321067422181577e-5
I00-11468-1,Total,Endosulfan-II,<,2.5,ng/L,ORANGE CO,19089.643866775274,47724.10966693818,2.9793163649640095e-6
J01-10004-1 (J01P01),Total,Endosulfan-II,<,2.5,ng/L,LAKE FOREST,2050623.5094314318,5126558.77357858,3.2004034347975696e-4
L01-749-2,Total,Endosulfan-II,<,2.5,ng/L,NA,NA,NA,NA
L05-503-1,Total,Endosulfan-II,<,2.5,ng/L,SAN JUAN CAPISTRANO,1199564.4170879999,2998911.04272,1.872157450186372e-4
L01-724-4 (L01P03),Total,Endosulfan-II,<,2.5,ng/L,LAGUNA NIGUEL,468158.31861034513,1170395.7965258628,7.306536202372077e-5
L01-724-4 (L01P03),Total,Endosulfan-II,<,2.5,ng/L,SAN JUAN CAPISTRANO,1145681.827242111,2864204.5681052776,1.7880630150911726e-4
L01-724-1 (L01S01),Total,Endosulfan-II,<,2.5,ng/L,DANA POINT,245138.73214270748,612846.8303567687,3.825874602251924e-5
L01-724-1 (L01S01),Total,Endosulfan-II,<,2.5,ng/L,LAGUNA NIGUEL,174089.35162087894,435223.3790521973,2.7170085407029362e-5
L01-724-1 (L01S01),Total,Endosulfan-II,<,2.5,ng/L,SAN JUAN CAPISTRANO,256083.45119911397,640208.6279977849,3.9966885829749366e-5
L01-728-5 (L01-DP),Total,Endosulfan-II,<,2.5,ng/L,DANA POINT,0,0,0
K01-12126-1 (K01S01),Total,Endosulfan-II,<,2.5,ng/L,DANA POINT,2401759.02142806,6004397.5535701495,3.7484198276189877e-4
K01-12126-1 (K01S01),Total,Endosulfan-II,<,2.5,ng/L,LAGUNA NIGUEL,6437196.487691939,16092991.219229847,0.0010046517878549174
K01-12159-2,Total,Endosulfan-II,<,2.5,ng/L,DANA POINT,1673540.3519999993,4183850.879999998,2.61189061091871e-4
K01-12159-3,Total,Endosulfan-II,<,2.5,ng/L,DANA POINT,133122.52800000002,332806.32000000007,2.0776402586853386e-5
L05-489-3,Total,Endosulfan-II,<,2.5,ng/L,ORANGE CO,29545076.777328,73862691.94332,0.004611093394990661
L05-049-1,Total,Endosulfan-II,<,2.5,ng/L,ORANGE CO,6237821.599848001,15594553.999620004,9.735353945758297e-4
L02-374-1 (L02P50),Total,Endosulfan-II,<,2.5,ng/L,ORANGE CO,2819475.9723715195,7048689.930928798,4.400349720368186e-4
L01-404-1,Total,Endosulfan-II,<,2.5,ng/L,ORANGE CO,765057.1882060798,1912642.9705151995,1.1940230089482355e-4
L01-340-1,Total,Endosulfan-II,<,2.5,ng/L,ORANGE CO,106950.06735932868,267375.1683983217,1.6691672623197933e-5
L01-340-1,Total,Endosulfan-II,<,2.5,ng/L,RANCHO SANTA MARGARITA,1313.8942256581051,3284.7355641452627,2.0505917216967796e-7
L02-246-1 (L11P01),Total,Endosulfan-II,<,2.5,ng/L,RANCHO SANTA MARGARITA,1257301.4399999997,3143253.599999999,1.9622674901779568e-4
L02-641-1,Total,Endosulfan-II,<,2.5,ng/L,ORANGE CO,4986.284926966567,12465.712317416417,7.782083514475943e-7
L02-641-1,Total,Endosulfan-II,<,2.5,ng/L,RANCHO SANTA MARGARITA,843182.469984656,2107956.17496164,1.3159529580582057e-4
L02-641-2,Total,Endosulfan-II,<,2.5,ng/L,ORANGE CO,20483.18968395988,51207.9742098997,3.196806742858974e-6
L02-641-2,Total,Endosulfan-II,<,2.5,ng/L,RANCHO SANTA MARGARITA,3463714.3131314125,8659285.782828532,5.40581102963013e-4
L01-731-1 (L08TBN2),Total,Endosulfan-II,<,2.5,ng/L,ORANGE CO,723305.629006651,1808264.0725166276,1.1288614457185938e-4
L01-731-1 (L08TBN2),Total,Endosulfan-II,<,2.5,ng/L,RANCHO SANTA MARGARITA,11606237.02728475,29015592.568211876,0.0018113827660883393
L02-166-3 (L02P26),Total,Endosulfan-II,<,2.5,ng/L,ORANGE CO,1759.6301883248925,4399.075470812231,2.746250822146241e-7
L02-166-3 (L02P26),Total,Endosulfan-II,<,2.5,ng/L,RANCHO SANTA MARGARITA,311594.45914611226,778986.1478652806,4.8630476180954646e-5
L04-672-1,Total,Endosulfan-II,<,2.5,ng/L,MISSION VIEJO,665335.962144,1663339.90536,1.0383883188437638e-4
M01-042-1 (M01S01),Total,Endosulfan-II,<,2.5,ng/L,SAN CLEMENTE,9329.904,23324.760000000002,1.4561159896294467e-6
